watchlist_id,customer_id,content_id,added_at,is_watched
WL_0011759,CUST_000843,MOV_00440,2026-02-01,True
WL_0011760,CUST_000843,MOV_00017,2026-01-24,True
WL_0011761,CUST_000843,MOV_00061,2026-01-20,True
WL_0011762,CUST_000843,MOV_00365,2026-02-25,False
WL_0011763,CUST_000843,TVS_00094,2026-02-24,False
WL_0011764,CUST_000843,TVS_00130,2026-03-07,False
WL_0011765,CUST_000843,MOV_00445,2026-02-26,True
WL_0011766,CUST_000843,MOV_00044,2026-01-26,True
WL_0011767,CUST_000843,MOV_00043,2026-02-18,True
WL_0011768,CUST_000843,MOV_00164,2026-04-09,False
WL_0011769,CUST_000843,TVS_00187,2026-04-05,True
WL_0011770,CUST_000843,MOV_00162,2026-04-10,True
WL_0011771,CUST_000843,MOV_00486,2026-02-26,False
WL_0011772,CUST_000843,MOV_00153,2026-01-22,True
WL_0011773,CUST_000843,TVS_00000,2026-03-11,True
WL_0011774,CUST_000844,TVS_00022,2025-03-27,False
WL_0011775,CUST_000844,MOV_00411,2025-12-24,True
WL_0011776,CUST_000844,MOV_00056,2026-01-18,True
WL_0011777,CUST_000844,MOV_00325,2026-02-25,False
WL_0011778,CUST_000844,TVS_00032,2026-03-01,False
WL_0011779,CUST_000844,MOV_00004,2025-06-02,False
WL_0011780,CUST_000844,TVS_00035,2025-05-15,True
WL_0011781,CUST_000844,MOV_00126,2025-04-08,False
WL_0011782,CUST_000844,TVS_00069,2026-04-02,False
WL_0011783,CUST_000844,MOV_00267,2025-03-11,True
WL_0011784,CUST_000844,TVS_00079,2025-07-20,True
WL_0011785,CUST_000844,MOV_00001,2025-04-17,True
WL_0011786,CUST_000844,MOV_00244,2026-02-11,True
WL_0011787,CUST_000845,TVS_00023,2025-07-14,True
WL_0011788,CUST_000845,MOV_00205,2025-08-15,True
WL_0011789,CUST_000845,TVS_00167,2026-01-28,True
WL_0011790,CUST_000845,MOV_00295,2024-12-17,False
WL_0011791,CUST_000846,MOV_00412,2025-05-25,True
WL_0011792,CUST_000846,TVS_00085,2025-09-05,True
WL_0011793,CUST_000846,MOV_00318,2025-12-07,False
WL_0011794,CUST_000846,MOV_00090,2025-01-26,False
WL_0011795,CUST_000846,MOV_00077,2025-12-24,False
WL_0011796,CUST_000846,MOV_00348,2025-01-08,True
WL_0011797,CUST_000846,MOV_00362,2025-07-23,False
WL_0011798,CUST_000846,TVS_00057,2025-01-06,True
WL_0011799,CUST_000846,MOV_00285,2025-07-26,False
WL_0011800,CUST_000846,MOV_00124,2025-08-31,False
WL_0011801,CUST_000846,MOV_00490,2025-05-17,True
WL_0011802,CUST_000846,MOV_00367,2026-03-13,True
WL_0011803,CUST_000846,MOV_00294,2025-04-05,True
WL_0011804,CUST_000846,MOV_00460,2026-04-08,False
WL_0011805,CUST_000846,MOV_00127,2025-06-20,True
WL_0011806,CUST_000846,MOV_00246,2025-10-29,False
WL_0011807,CUST_000846,TVS_00119,2025-01-10,True
WL_0011808,CUST_000846,MOV_00278,2025-03-12,True
WL_0011809,CUST_000846,MOV_00297,2026-03-23,True
WL_0011810,CUST_000846,TVS_00055,2025-01-11,True
WL_0011811,CUST_000847,MOV_00239,2026-02-06,True
WL_0011812,CUST_000847,MOV_00456,2026-01-19,True
WL_0011813,CUST_000847,MOV_00048,2025-12-01,False
WL_0011814,CUST_000847,MOV_00214,2026-02-01,False
WL_0011815,CUST_000847,TVS_00151,2025-12-15,True
WL_0011816,CUST_000847,MOV_00170,2026-02-15,False
WL_0011817,CUST_000847,MOV_00442,2025-12-29,True
WL_0011818,CUST_000847,MOV_00254,2026-02-09,False
WL_0011819,CUST_000847,MOV_00297,2026-01-23,True
WL_0011820,CUST_000847,MOV_00209,2026-01-10,False
WL_0011821,CUST_000847,MOV_00079,2026-03-13,True
WL_0011822,CUST_000847,MOV_00275,2026-02-19,False
WL_0011823,CUST_000847,MOV_00319,2026-01-12,True
WL_0011824,CUST_000847,MOV_00296,2026-03-10,True
WL_0011825,CUST_000847,MOV_00372,2026-03-28,False
WL_0011826,CUST_000847,TVS_00029,2025-12-24,False
WL_0011827,CUST_000847,MOV_00224,2026-04-10,True
WL_0011828,CUST_000847,MOV_00361,2026-03-22,True
WL_0011829,CUST_000848,MOV_00152,2025-02-01,True
WL_0011830,CUST_000848,MOV_00140,2026-04-10,False
WL_0011831,CUST_000848,MOV_00046,2025-06-11,False
WL_0011832,CUST_000848,MOV_00470,2025-12-03,True
WL_0011833,CUST_000848,TVS_00079,2025-05-22,True
WL_0011834,CUST_000848,MOV_00014,2025-10-19,False
WL_0011835,CUST_000848,MOV_00008,2025-11-29,True
WL_0011836,CUST_000848,MOV_00408,2025-01-21,True
WL_0011837,CUST_000848,MOV_00059,2025-01-25,True
WL_0011838,CUST_000848,MOV_00378,2026-01-07,True
WL_0011839,CUST_000848,MOV_00122,2025-11-25,True
WL_0011840,CUST_000848,MOV_00348,2025-03-30,False
WL_0011841,CUST_000848,TVS_00186,2025-09-07,True
WL_0011842,CUST_000848,MOV_00041,2025-01-13,False
WL_0011843,CUST_000848,MOV_00351,2025-03-22,True
WL_0011844,CUST_000848,TVS_00036,2025-01-24,True
WL_0011845,CUST_000848,TVS_00175,2025-08-03,True
WL_0011846,CUST_000848,MOV_00268,2025-01-07,True
WL_0011847,CUST_000848,MOV_00434,2025-07-27,False
WL_0011848,CUST_000848,TVS_00105,2025-01-23,False
WL_0011849,CUST_000848,MOV_00189,2026-04-10,False
WL_0011850,CUST_000848,MOV_00292,2025-04-05,False
WL_0011851,CUST_000848,MOV_00445,2025-01-26,True
WL_0011852,CUST_000848,MOV_00427,2025-09-24,False
WL_0011853,CUST_000848,MOV_00254,2025-05-26,False
WL_0011854,CUST_000849,MOV_00355,2026-04-02,False
WL_0011855,CUST_000849,MOV_00010,2026-01-11,True
WL_0011856,CUST_000849,TVS_00066,2026-02-07,True
WL_0011857,CUST_000850,MOV_00326,2026-02-19,True
WL_0011858,CUST_000850,TVS_00063,2026-03-31,True
WL_0011859,CUST_000850,TVS_00111,2026-04-02,True
WL_0011860,CUST_000850,MOV_00350,2026-03-21,False
WL_0011861,CUST_000850,MOV_00337,2026-02-10,False
WL_0011862,CUST_000850,MOV_00163,2026-02-10,True
WL_0011863,CUST_000850,TVS_00063,2026-03-18,False
WL_0011864,CUST_000850,MOV_00089,2026-04-03,True
WL_0011865,CUST_000850,MOV_00340,2026-04-07,True
WL_0011866,CUST_000850,MOV_00224,2025-11-29,False
WL_0011867,CUST_000851,MOV_00066,2026-01-23,True
WL_0011868,CUST_000851,TVS_00143,2025-11-20,True
WL_0011869,CUST_000851,MOV_00191,2025-11-25,True
WL_0011870,CUST_000851,MOV_00142,2025-09-12,True
WL_0011871,CUST_000851,TVS_00043,2025-08-27,True
WL_0011872,CUST_000851,MOV_00491,2025-11-15,True
WL_0011873,CUST_000851,TVS_00069,2026-02-11,False
WL_0011874,CUST_000851,MOV_00462,2026-02-21,True
WL_0011875,CUST_000851,MOV_00456,2025-11-20,True
WL_0011876,CUST_000851,TVS_00142,2025-08-30,True
WL_0011877,CUST_000851,MOV_00367,2026-02-01,False
WL_0011878,CUST_000851,MOV_00120,2026-01-29,True
WL_0011879,CUST_000851,MOV_00291,2026-03-14,True
WL_0011880,CUST_000851,TVS_00020,2025-09-28,True
WL_0011881,CUST_000851,TVS_00192,2026-01-27,True
WL_0011882,CUST_000851,MOV_00095,2025-12-12,True
WL_0011883,CUST_000852,TVS_00138,2025-10-30,False
WL_0011884,CUST_000852,MOV_00442,2025-07-26,False
WL_0011885,CUST_000852,MOV_00175,2025-09-29,True
WL_0011886,CUST_000852,MOV_00297,2025-10-10,True
WL_0011887,CUST_000852,TVS_00102,2024-12-19,False
WL_0011888,CUST_000852,TVS_00026,2025-10-04,True
WL_0011889,CUST_000853,MOV_00305,2024-10-05,False
WL_0011890,CUST_000853,MOV_00255,2024-08-31,False
WL_0011891,CUST_000853,TVS_00185,2024-10-20,True
WL_0011892,CUST_000853,MOV_00097,2025-09-23,True
WL_0011893,CUST_000853,MOV_00003,2024-11-14,False
WL_0011894,CUST_000854,MOV_00408,2025-07-26,True
WL_0011895,CUST_000854,TVS_00110,2025-03-24,True
WL_0011896,CUST_000854,TVS_00123,2025-03-14,True
WL_0011897,CUST_000854,MOV_00438,2025-09-14,True
WL_0011898,CUST_000854,MOV_00402,2026-03-09,True
WL_0011899,CUST_000854,MOV_00284,2025-09-22,False
WL_0011900,CUST_000854,TVS_00109,2025-12-17,True
WL_0011901,CUST_000854,TVS_00118,2025-06-01,True
WL_0011902,CUST_000855,MOV_00029,2025-06-15,True
WL_0011903,CUST_000855,MOV_00020,2024-09-27,False
WL_0011904,CUST_000855,MOV_00235,2025-07-16,True
WL_0011905,CUST_000855,TVS_00143,2025-04-10,True
WL_0011906,CUST_000855,MOV_00138,2026-01-15,True
WL_0011907,CUST_000855,TVS_00166,2025-10-10,True
WL_0011908,CUST_000855,TVS_00093,2025-10-29,True
WL_0011909,CUST_000855,TVS_00010,2026-02-15,True
WL_0011910,CUST_000855,TVS_00170,2025-04-05,True
WL_0011911,CUST_000856,TVS_00142,2025-06-08,True
WL_0011912,CUST_000856,TVS_00140,2025-12-12,True
WL_0011913,CUST_000856,MOV_00299,2025-03-03,False
WL_0011914,CUST_000856,MOV_00080,2026-03-11,False
WL_0011915,CUST_000856,MOV_00097,2026-02-04,True
WL_0011916,CUST_000856,MOV_00294,2026-02-12,True
WL_0011917,CUST_000856,MOV_00229,2025-03-04,False
WL_0011918,CUST_000856,MOV_00130,2025-10-02,True
WL_0011919,CUST_000856,MOV_00183,2025-12-28,False
WL_0011920,CUST_000856,MOV_00146,2025-11-19,False
WL_0011921,CUST_000856,MOV_00318,2026-03-12,False
WL_0011922,CUST_000856,MOV_00137,2025-09-21,True
WL_0011923,CUST_000856,MOV_00330,2025-06-27,False
WL_0011924,CUST_000856,MOV_00305,2025-11-01,True
WL_0011925,CUST_000856,MOV_00249,2025-08-07,True
WL_0011926,CUST_000857,TVS_00018,2026-03-15,True
WL_0011927,CUST_000857,MOV_00070,2026-03-27,False
WL_0011928,CUST_000857,TVS_00022,2026-01-30,False
WL_0011929,CUST_000857,MOV_00243,2026-04-09,True
WL_0011930,CUST_000857,MOV_00206,2026-03-16,False
WL_0011931,CUST_000857,MOV_00127,2026-02-15,False
WL_0011932,CUST_000857,MOV_00436,2026-02-15,True
WL_0011933,CUST_000857,MOV_00400,2026-04-05,False
WL_0011934,CUST_000857,MOV_00381,2026-02-16,True
WL_0011935,CUST_000857,MOV_00109,2026-01-31,True
WL_0011936,CUST_000858,MOV_00198,2025-06-20,True
WL_0011937,CUST_000858,MOV_00131,2025-09-03,True
WL_0011938,CUST_000858,TVS_00044,2025-11-25,True
WL_0011939,CUST_000858,MOV_00167,2025-04-14,True
WL_0011940,CUST_000858,TVS_00055,2025-03-30,True
WL_0011941,CUST_000858,MOV_00471,2026-03-11,False
WL_0011942,CUST_000858,TVS_00117,2025-11-29,True
WL_0011943,CUST_000858,TVS_00019,2025-11-05,False
WL_0011944,CUST_000858,TVS_00037,2025-04-07,True
WL_0011945,CUST_000858,MOV_00330,2025-05-22,False
WL_0011946,CUST_000858,MOV_00475,2025-12-06,True
WL_0011947,CUST_000858,MOV_00228,2026-02-16,True
WL_0011948,CUST_000858,MOV_00067,2025-08-20,False
WL_0011949,CUST_000858,MOV_00118,2025-06-29,True
WL_0011950,CUST_000858,MOV_00127,2025-04-03,False
WL_0011951,CUST_000858,TVS_00046,2026-03-11,False
WL_0011952,CUST_000858,MOV_00055,2025-10-07,True
WL_0011953,CUST_000858,MOV_00185,2025-04-21,False
WL_0011954,CUST_000858,TVS_00006,2025-09-28,True
WL_0011955,CUST_000858,MOV_00462,2025-07-06,False
WL_0011956,CUST_000859,TVS_00151,2024-11-28,True
WL_0011957,CUST_000859,TVS_00070,2025-10-16,True
WL_0011958,CUST_000859,MOV_00252,2025-08-10,False
WL_0011959,CUST_000859,MOV_00292,2025-10-15,True
WL_0011960,CUST_000859,TVS_00021,2024-05-26,False
WL_0011961,CUST_000859,MOV_00255,2024-11-02,True
WL_0011962,CUST_000859,TVS_00134,2024-08-12,False
WL_0011963,CUST_000859,TVS_00196,2025-12-11,True
WL_0011964,CUST_000859,MOV_00105,2025-05-06,False
WL_0011965,CUST_000859,TVS_00083,2025-10-14,True
WL_0011966,CUST_000860,TVS_00116,2025-08-29,True
WL_0011967,CUST_000860,MOV_00084,2026-01-20,True
WL_0011968,CUST_000860,TVS_00149,2026-01-21,True
WL_0011969,CUST_000860,TVS_00190,2025-10-29,True
WL_0011970,CUST_000860,MOV_00070,2025-07-30,True
WL_0011971,CUST_000860,MOV_00342,2025-10-16,True
WL_0011972,CUST_000860,MOV_00315,2026-01-26,False
WL_0011973,CUST_000860,MOV_00357,2025-10-28,False
WL_0011974,CUST_000860,MOV_00469,2025-09-26,False
WL_0011975,CUST_000860,MOV_00135,2026-01-31,True
WL_0011976,CUST_000860,TVS_00141,2025-12-22,False
WL_0011977,CUST_000860,TVS_00035,2026-03-13,False
WL_0011978,CUST_000860,TVS_00089,2025-09-14,False
WL_0011979,CUST_000861,MOV_00104,2025-11-22,False
WL_0011980,CUST_000861,MOV_00050,2025-10-23,True
WL_0011981,CUST_000861,MOV_00399,2025-08-28,True
WL_0011982,CUST_000861,MOV_00386,2026-01-14,True
WL_0011983,CUST_000862,MOV_00294,2025-08-04,True
WL_0011984,CUST_000862,TVS_00050,2025-10-27,True
WL_0011985,CUST_000862,MOV_00031,2025-05-18,True
WL_0011986,CUST_000862,TVS_00052,2025-08-05,True
WL_0011987,CUST_000862,MOV_00371,2026-03-20,True
WL_0011988,CUST_000862,MOV_00457,2025-06-09,True
WL_0011989,CUST_000862,MOV_00146,2026-01-28,True
WL_0011990,CUST_000862,MOV_00007,2025-08-11,False
WL_0011991,CUST_000862,MOV_00183,2026-01-14,True
WL_0011992,CUST_000862,TVS_00108,2025-01-26,True
WL_0011993,CUST_000863,MOV_00026,2025-02-13,False
WL_0011994,CUST_000863,MOV_00112,2025-09-23,True
WL_0011995,CUST_000863,TVS_00012,2025-03-03,True
WL_0011996,CUST_000863,TVS_00039,2025-02-08,True
WL_0011997,CUST_000863,TVS_00150,2025-11-08,True
WL_0011998,CUST_000863,MOV_00490,2025-05-20,True
WL_0011999,CUST_000863,MOV_00346,2025-03-23,False
WL_0012000,CUST_000863,MOV_00352,2025-10-06,True
WL_0012001,CUST_000863,MOV_00381,2025-08-17,True
WL_0012002,CUST_000863,TVS_00158,2025-06-22,True
WL_0012003,CUST_000863,MOV_00246,2025-01-01,True
WL_0012004,CUST_000863,MOV_00188,2025-12-11,True
WL_0012005,CUST_000863,TVS_00138,2025-06-20,True
WL_0012006,CUST_000863,MOV_00422,2025-02-28,False
WL_0012007,CUST_000864,MOV_00278,2026-03-01,False
WL_0012008,CUST_000864,TVS_00153,2026-03-02,True
WL_0012009,CUST_000864,MOV_00364,2025-04-27,True
WL_0012010,CUST_000864,MOV_00017,2026-04-10,False
WL_0012011,CUST_000864,MOV_00036,2026-03-12,True
WL_0012012,CUST_000864,TVS_00127,2025-05-14,True
WL_0012013,CUST_000864,TVS_00142,2025-10-23,False
WL_0012014,CUST_000864,MOV_00067,2025-09-21,True
WL_0012015,CUST_000864,MOV_00416,2025-01-29,True
WL_0012016,CUST_000864,MOV_00306,2025-09-22,True
WL_0012017,CUST_000864,TVS_00178,2025-02-17,False
WL_0012018,CUST_000864,MOV_00332,2024-06-08,True
WL_0012019,CUST_000864,TVS_00054,2026-02-25,False
WL_0012020,CUST_000864,MOV_00063,2025-02-20,False
WL_0012021,CUST_000864,MOV_00218,2024-12-01,True
WL_0012022,CUST_000864,MOV_00450,2025-10-31,True
WL_0012023,CUST_000864,MOV_00240,2025-09-03,True
WL_0012024,CUST_000865,TVS_00041,2026-03-24,True
WL_0012025,CUST_000865,MOV_00127,2026-02-16,True
WL_0012026,CUST_000865,MOV_00018,2025-10-16,True
WL_0012027,CUST_000865,MOV_00211,2026-02-22,True
WL_0012028,CUST_000865,MOV_00467,2026-01-07,False
WL_0012029,CUST_000865,MOV_00127,2026-02-08,True
WL_0012030,CUST_000865,MOV_00189,2026-02-23,True
WL_0012031,CUST_000865,MOV_00364,2026-01-24,True
WL_0012032,CUST_000865,MOV_00025,2026-02-14,False
WL_0012033,CUST_000865,MOV_00458,2026-04-07,True
WL_0012034,CUST_000865,MOV_00182,2026-02-16,True
WL_0012035,CUST_000865,MOV_00368,2026-03-28,False
WL_0012036,CUST_000865,MOV_00076,2025-10-24,True
WL_0012037,CUST_000865,TVS_00154,2026-04-01,False
WL_0012038,CUST_000866,MOV_00194,2025-12-12,True
WL_0012039,CUST_000866,MOV_00433,2026-01-12,True
WL_0012040,CUST_000866,MOV_00041,2026-03-28,True
WL_0012041,CUST_000866,MOV_00211,2026-02-16,False
WL_0012042,CUST_000867,TVS_00098,2026-03-25,False
WL_0012043,CUST_000867,MOV_00388,2026-03-17,False
WL_0012044,CUST_000867,TVS_00183,2026-03-15,True
WL_0012045,CUST_000867,TVS_00101,2026-03-24,True
WL_0012046,CUST_000867,MOV_00497,2026-04-04,False
WL_0012047,CUST_000867,MOV_00345,2026-04-04,True
WL_0012048,CUST_000867,MOV_00187,2026-03-23,False
WL_0012049,CUST_000868,TVS_00044,2025-11-05,False
WL_0012050,CUST_000868,MOV_00003,2026-01-07,True
WL_0012051,CUST_000868,MOV_00181,2026-01-19,True
WL_0012052,CUST_000868,MOV_00256,2025-12-18,True
WL_0012053,CUST_000868,MOV_00026,2026-02-22,True
WL_0012054,CUST_000868,MOV_00153,2026-02-09,False
WL_0012055,CUST_000869,MOV_00231,2026-04-05,False
WL_0012056,CUST_000869,TVS_00110,2026-05-29,False
WL_0012057,CUST_000869,MOV_00317,2026-05-08,False
WL_0012058,CUST_000869,MOV_00123,2026-06-25,False
WL_0012059,CUST_000869,TVS_00102,2026-06-05,False
WL_0012060,CUST_000869,TVS_00037,2026-04-30,False
WL_0012061,CUST_000869,MOV_00118,2026-03-27,False
WL_0012062,CUST_000869,MOV_00341,2026-04-06,False
WL_0012063,CUST_000869,MOV_00485,2026-04-21,False
WL_0012064,CUST_000869,TVS_00198,2026-03-26,True
WL_0012065,CUST_000869,MOV_00139,2026-06-07,False
WL_0012066,CUST_000869,MOV_00399,2026-04-14,True
WL_0012067,CUST_000869,TVS_00068,2026-04-26,False
WL_0012068,CUST_000869,TVS_00037,2026-05-06,True
WL_0012069,CUST_000869,TVS_00039,2026-06-05,False
WL_0012070,CUST_000869,MOV_00095,2026-04-14,False
WL_0012071,CUST_000869,MOV_00384,2026-03-24,False
WL_0012072,CUST_000869,MOV_00061,2026-04-30,False
WL_0012073,CUST_000869,MOV_00093,2026-06-16,False
WL_0012074,CUST_000869,MOV_00092,2026-04-29,False
WL_0012075,CUST_000869,MOV_00278,2026-05-19,False
WL_0012076,CUST_000869,MOV_00333,2026-05-19,False
WL_0012077,CUST_000869,MOV_00104,2026-05-22,True
WL_0012078,CUST_000869,MOV_00157,2026-05-19,False
WL_0012079,CUST_000869,MOV_00496,2026-04-22,True
WL_0012080,CUST_000870,MOV_00152,2025-08-27,True
WL_0012081,CUST_000870,MOV_00016,2025-01-01,True
WL_0012082,CUST_000870,MOV_00101,2024-09-17,True
WL_0012083,CUST_000870,MOV_00373,2025-03-13,True
WL_0012084,CUST_000871,MOV_00114,2025-11-07,True
WL_0012085,CUST_000871,MOV_00070,2025-10-12,True
WL_0012086,CUST_000871,MOV_00297,2024-12-16,True
WL_0012087,CUST_000871,MOV_00496,2026-03-02,False
WL_0012088,CUST_000871,MOV_00014,2025-01-12,True
WL_0012089,CUST_000871,MOV_00103,2024-11-26,False
WL_0012090,CUST_000871,MOV_00196,2025-01-30,True
WL_0012091,CUST_000871,MOV_00105,2026-03-07,True
WL_0012092,CUST_000871,MOV_00393,2024-11-26,False
WL_0012093,CUST_000871,MOV_00347,2025-05-15,True
WL_0012094,CUST_000871,TVS_00032,2025-07-22,True
WL_0012095,CUST_000871,MOV_00357,2024-11-29,False
WL_0012096,CUST_000871,MOV_00235,2025-12-03,True
WL_0012097,CUST_000871,MOV_00257,2026-02-28,False
WL_0012098,CUST_000872,MOV_00369,2026-03-18,True
WL_0012099,CUST_000872,TVS_00078,2026-02-02,True
WL_0012100,CUST_000872,MOV_00192,2025-08-13,False
WL_0012101,CUST_000872,MOV_00398,2025-10-16,True
WL_0012102,CUST_000872,MOV_00195,2025-06-30,True
WL_0012103,CUST_000872,TVS_00112,2026-04-03,True
WL_0012104,CUST_000872,MOV_00307,2024-11-21,True
WL_0012105,CUST_000872,TVS_00085,2026-02-13,True
WL_0012106,CUST_000872,TVS_00082,2024-12-17,False
WL_0012107,CUST_000872,TVS_00003,2024-07-30,False
WL_0012108,CUST_000872,MOV_00246,2025-12-20,False
WL_0012109,CUST_000872,MOV_00444,2025-06-20,True
WL_0012110,CUST_000872,MOV_00461,2025-03-24,False
WL_0012111,CUST_000872,MOV_00176,2025-09-20,True
WL_0012112,CUST_000873,MOV_00209,2025-09-15,True
WL_0012113,CUST_000873,MOV_00053,2025-08-27,False
WL_0012114,CUST_000873,TVS_00114,2025-10-18,True
WL_0012115,CUST_000873,TVS_00098,2026-02-15,True
WL_0012116,CUST_000873,MOV_00482,2025-12-26,False
WL_0012117,CUST_000873,TVS_00150,2025-12-11,False
WL_0012118,CUST_000873,MOV_00456,2025-09-06,False
WL_0012119,CUST_000873,TVS_00028,2025-12-03,True
WL_0012120,CUST_000873,MOV_00493,2025-10-24,True
WL_0012121,CUST_000873,MOV_00342,2025-10-10,True
WL_0012122,CUST_000873,MOV_00041,2026-03-14,False
WL_0012123,CUST_000873,MOV_00142,2025-09-14,True
WL_0012124,CUST_000873,MOV_00432,2026-02-05,True
WL_0012125,CUST_000873,MOV_00192,2026-03-11,True
WL_0012126,CUST_000873,MOV_00267,2025-09-05,True
WL_0012127,CUST_000873,TVS_00045,2025-12-31,True
WL_0012128,CUST_000873,MOV_00123,2026-03-22,True
WL_0012129,CUST_000873,MOV_00034,2025-08-27,False
WL_0012130,CUST_000873,MOV_00402,2025-09-18,True
WL_0012131,CUST_000873,MOV_00456,2025-11-20,True
WL_0012132,CUST_000873,MOV_00451,2026-01-29,True
WL_0012133,CUST_000873,TVS_00106,2025-09-30,True
WL_0012134,CUST_000873,MOV_00444,2025-10-19,True
WL_0012135,CUST_000873,MOV_00164,2025-12-11,False
WL_0012136,CUST_000873,MOV_00376,2025-10-01,True
WL_0012137,CUST_000874,MOV_00114,2024-12-07,True
WL_0012138,CUST_000874,MOV_00009,2026-01-17,True
WL_0012139,CUST_000874,MOV_00242,2024-11-21,False
WL_0012140,CUST_000874,TVS_00042,2025-05-08,True
WL_0012141,CUST_000874,TVS_00154,2026-03-14,True
WL_0012142,CUST_000874,TVS_00079,2025-02-21,False
WL_0012143,CUST_000874,MOV_00293,2024-08-22,False
WL_0012144,CUST_000874,MOV_00293,2024-12-15,False
WL_0012145,CUST_000874,MOV_00107,2025-02-26,True
WL_0012146,CUST_000874,MOV_00157,2025-04-24,True
WL_0012147,CUST_000874,MOV_00435,2026-03-01,True
WL_0012148,CUST_000874,TVS_00094,2025-03-19,True
WL_0012149,CUST_000874,TVS_00099,2026-04-11,False
WL_0012150,CUST_000874,MOV_00483,2025-05-06,False
WL_0012151,CUST_000874,MOV_00121,2025-07-25,False
WL_0012152,CUST_000874,MOV_00423,2025-05-12,False
WL_0012153,CUST_000875,MOV_00116,2025-02-09,True
WL_0012154,CUST_000875,MOV_00333,2024-09-17,True
WL_0012155,CUST_000875,MOV_00418,2025-08-15,False
WL_0012156,CUST_000875,MOV_00191,2025-12-21,True
WL_0012157,CUST_000875,MOV_00193,2025-03-22,True
WL_0012158,CUST_000875,TVS_00020,2025-09-06,False
WL_0012159,CUST_000875,MOV_00047,2025-08-03,False
WL_0012160,CUST_000875,MOV_00381,2025-03-25,True
WL_0012161,CUST_000875,MOV_00295,2025-08-13,True
WL_0012162,CUST_000875,MOV_00472,2024-11-08,False
WL_0012163,CUST_000875,MOV_00099,2025-05-03,False
WL_0012164,CUST_000876,MOV_00081,2026-01-19,True
WL_0012165,CUST_000876,MOV_00175,2025-11-30,False
WL_0012166,CUST_000876,MOV_00079,2025-12-11,True
WL_0012167,CUST_000876,MOV_00386,2025-12-06,False
WL_0012168,CUST_000876,MOV_00073,2026-02-24,False
WL_0012169,CUST_000876,MOV_00237,2026-02-18,False
WL_0012170,CUST_000876,MOV_00121,2026-01-07,False
WL_0012171,CUST_000876,MOV_00056,2025-11-08,False
WL_0012172,CUST_000876,TVS_00026,2025-12-11,False
WL_0012173,CUST_000876,TVS_00121,2025-12-08,True
WL_0012174,CUST_000876,MOV_00073,2026-03-07,True
WL_0012175,CUST_000876,TVS_00071,2026-02-23,True
WL_0012176,CUST_000876,TVS_00095,2026-02-04,False
WL_0012177,CUST_000876,MOV_00268,2026-02-13,True
WL_0012178,CUST_000876,MOV_00471,2026-03-14,False
WL_0012179,CUST_000876,MOV_00295,2026-02-18,False
WL_0012180,CUST_000876,TVS_00108,2026-03-26,True
WL_0012181,CUST_000876,MOV_00238,2026-03-02,True
WL_0012182,CUST_000877,MOV_00373,2026-02-08,False
WL_0012183,CUST_000877,MOV_00417,2026-01-26,False
WL_0012184,CUST_000877,MOV_00088,2025-01-02,True
WL_0012185,CUST_000877,TVS_00140,2025-09-07,False
WL_0012186,CUST_000877,MOV_00195,2025-01-10,True
WL_0012187,CUST_000877,MOV_00432,2025-03-14,True
WL_0012188,CUST_000877,TVS_00188,2025-03-08,False
WL_0012189,CUST_000877,MOV_00449,2025-10-24,False
WL_0012190,CUST_000877,TVS_00172,2026-02-19,True
WL_0012191,CUST_000877,MOV_00198,2025-07-18,False
WL_0012192,CUST_000877,MOV_00273,2025-07-05,False
WL_0012193,CUST_000877,MOV_00167,2026-03-15,True
WL_0012194,CUST_000877,TVS_00123,2024-12-24,True
WL_0012195,CUST_000877,MOV_00300,2025-10-31,True
WL_0012196,CUST_000877,MOV_00450,2026-03-16,True
WL_0012197,CUST_000877,MOV_00374,2025-12-04,True
WL_0012198,CUST_000877,TVS_00138,2026-03-31,True
WL_0012199,CUST_000877,MOV_00430,2025-02-25,True
WL_0012200,CUST_000877,MOV_00020,2025-08-12,True
WL_0012201,CUST_000877,MOV_00273,2025-02-17,True
WL_0012202,CUST_000877,MOV_00141,2026-03-22,False
WL_0012203,CUST_000877,MOV_00476,2025-08-08,False
WL_0012204,CUST_000877,MOV_00497,2026-02-03,True
WL_0012205,CUST_000877,MOV_00269,2025-12-10,True
WL_0012206,CUST_000878,TVS_00078,2025-03-01,True
WL_0012207,CUST_000878,MOV_00303,2024-10-09,False
WL_0012208,CUST_000878,MOV_00240,2026-01-30,True
WL_0012209,CUST_000878,TVS_00128,2024-10-21,False
WL_0012210,CUST_000878,MOV_00357,2024-12-03,False
WL_0012211,CUST_000878,TVS_00073,2024-12-02,True
WL_0012212,CUST_000878,MOV_00284,2024-12-24,True
WL_0012213,CUST_000878,MOV_00413,2026-04-03,True
WL_0012214,CUST_000878,MOV_00240,2025-11-13,True
WL_0012215,CUST_000878,TVS_00006,2026-01-18,False
WL_0012216,CUST_000878,MOV_00294,2026-03-17,True
WL_0012217,CUST_000878,MOV_00357,2025-06-29,False
WL_0012218,CUST_000878,MOV_00027,2025-03-22,True
WL_0012219,CUST_000878,MOV_00416,2024-11-13,True
WL_0012220,CUST_000878,TVS_00136,2025-08-20,True
WL_0012221,CUST_000878,MOV_00482,2026-02-12,False
WL_0012222,CUST_000878,MOV_00338,2025-06-21,False
WL_0012223,CUST_000878,TVS_00195,2026-03-09,True
