ticket_id,customer_id,category,channel,created_at,resolution_time_hours,is_resolved,sentiment_score
TKT_55173194,CUST_000581,billing,phone,2025-08-06 18:42:39,50.1,False,-0.99
TKT_F36674A0,CUST_000373,account,chat,2025-02-09 05:12:39,54.5,True,-0.81
TKT_2BD58FBF,CUST_000551,account,chat,2025-09-02 15:52:30,30.7,True,-0.06
TKT_C1324B14,CUST_000398,account,phone,2026-02-26 01:48:56,42.6,True,0.55
TKT_A30DD27E,CUST_000452,technical,email,2026-02-16 03:56:13,15.2,False,-0.86
TKT_CB908F70,CUST_000514,account,chat,2024-10-10 05:31:33,9.2,True,0.64
TKT_B1D910E7,CUST_000544,content,email,2025-06-12 23:05:24,70.4,True,-0.57
TKT_00A8F65E,CUST_000959,account,chat,2025-10-29 14:01:04,17.5,True,0.19
TKT_5B396AC2,CUST_000663,technical,phone,2025-12-18 03:32:08,19.5,True,-0.64
TKT_D98D8953,CUST_000376,billing,phone,2025-06-02 01:37:16,5.6,True,0.38
TKT_8B4CE0B1,CUST_000168,technical,email,2026-04-04 05:33:42,69.7,False,-0.3
TKT_C3DC6ED7,CUST_000304,technical,email,2025-01-23 04:54:58,61.0,True,0.5
TKT_0524808D,CUST_000824,technical,phone,2025-10-20 11:32:30,71.7,False,-0.41
TKT_EC37E706,CUST_000694,technical,email,2024-10-11 08:56:16,11.7,True,-0.89
TKT_7A09DEB2,CUST_000035,account,chat,2025-04-12 05:10:43,33.4,True,0.08
TKT_64835D93,CUST_000133,billing,phone,2026-02-28 11:42:39,8.4,True,0.75
TKT_1D2E75BA,CUST_000076,billing,email,2024-10-25 09:27:05,2.8,True,-0.06
TKT_5B8FE9F8,CUST_000656,content,chat,2026-01-03 07:32:43,17.0,True,-0.92
TKT_ECDF9A01,CUST_000633,billing,chat,2025-12-15 02:10:31,39.9,True,-0.46
TKT_94DD4F00,CUST_000332,technical,email,2026-04-10 06:19:59,63.2,True,-0.85
TKT_4D081581,CUST_000058,technical,email,2025-11-07 08:19:48,21.3,True,0.27
TKT_3F455F65,CUST_000700,technical,phone,2026-03-07 21:49:09,11.0,True,-0.47
TKT_9574015D,CUST_000005,technical,phone,2025-04-15 14:37:50,29.4,True,-0.75
TKT_D77E024D,CUST_000979,technical,phone,2026-03-17 16:32:08,67.6,True,-0.62
TKT_C8954D53,CUST_000269,technical,phone,2026-01-16 15:09:10,60.1,False,0.25
TKT_01A4DD14,CUST_000690,content,email,2025-04-25 18:44:42,68.3,True,-0.32
TKT_659F1DCE,CUST_000414,technical,chat,2026-01-31 02:57:34,41.8,True,-0.33
TKT_28ED5B63,CUST_000122,technical,phone,2026-02-27 02:26:30,71.1,True,-0.43
TKT_1E28E9B7,CUST_000793,technical,phone,2024-07-14 15:51:12,64.0,True,-0.75
TKT_795A2822,CUST_000017,billing,chat,2026-01-19 14:48:18,17.4,True,-0.53
TKT_FB247688,CUST_000412,billing,chat,2025-11-30 16:13:45,5.3,True,0.25
TKT_911BD8FB,CUST_000845,content,email,2024-12-21 08:15:36,16.8,True,-0.73
TKT_D9E28CBD,CUST_000116,content,phone,2026-02-14 23:40:05,5.2,True,-0.14
TKT_4DA8927D,CUST_000779,technical,chat,2025-04-04 12:38:40,56.2,True,-0.02
TKT_FCEAA43C,CUST_000270,account,chat,2025-09-09 07:10:50,2.9,True,-0.81
TKT_DCE41CA7,CUST_000467,content,email,2025-06-22 01:23:17,27.6,True,-0.18
TKT_3E523008,CUST_000052,billing,chat,2025-11-17 18:16:38,62.7,True,-0.62
TKT_1EE36DA0,CUST_000083,account,email,2025-07-04 09:47:01,9.6,True,0.21
TKT_D8195A2F,CUST_000433,content,email,2024-09-20 15:55:07,66.3,True,0.53
TKT_E3907A58,CUST_000241,account,phone,2026-03-02 07:57:59,68.2,True,-0.08
TKT_E7A7704C,CUST_000540,content,email,2025-01-09 02:31:08,4.9,True,0.86
TKT_D91EC8ED,CUST_000784,account,email,2025-04-29 23:49:26,66.2,True,-0.43
TKT_5F87FC39,CUST_000942,content,phone,2025-07-14 05:05:04,58.9,False,0.26
TKT_36327C74,CUST_000949,billing,chat,2025-10-20 09:19:11,34.0,True,-0.01
TKT_811FDC9F,CUST_000111,technical,email,2025-05-23 14:18:49,53.3,True,-0.75
TKT_92BCC2DF,CUST_000972,technical,chat,2025-11-12 23:01:39,63.2,True,-0.11
TKT_8A908DBC,CUST_000485,account,email,2025-08-16 01:37:38,39.9,True,-0.76
TKT_DAB14916,CUST_000579,account,phone,2026-03-12 10:21:46,41.6,True,0.1
TKT_EEF14D0C,CUST_000618,billing,email,2026-03-31 09:38:00,44.1,True,0.37
TKT_F2FFF8AC,CUST_000725,billing,phone,2024-05-05 09:46:19,7.1,False,0.77
TKT_5FC25A1A,CUST_000184,content,phone,2026-02-17 01:39:37,49.5,True,0.86
TKT_37837C33,CUST_000413,account,email,2025-05-21 08:39:00,37.7,False,0.73
TKT_A365A865,CUST_000258,technical,email,2026-02-17 08:20:32,59.4,True,0.8
TKT_03983A52,CUST_000832,content,email,2026-02-27 05:47:08,46.2,True,0.45
TKT_FE3D4D21,CUST_000932,technical,email,2025-07-31 06:27:05,62.7,True,-0.96
TKT_06E03D44,CUST_000999,billing,chat,2026-03-14 23:37:25,56.0,True,-0.82
TKT_774A55C0,CUST_000406,account,chat,2026-02-18 03:46:29,44.3,False,0.63
TKT_BBE75730,CUST_000074,account,chat,2026-04-07 19:30:24,40.5,True,-0.26
TKT_182A0256,CUST_000012,account,chat,2026-03-15 08:35:54,31.9,True,0.51
TKT_EF436A23,CUST_000611,billing,phone,2026-02-12 03:13:21,67.8,True,0.29
TKT_087E310C,CUST_000343,technical,chat,2025-05-16 11:59:58,38.6,True,0.35
TKT_2714EA30,CUST_000841,account,phone,2026-02-23 07:53:43,0.9,True,0.98
TKT_DC29F948,CUST_000727,billing,email,2026-01-16 16:09:02,34.8,True,0.57
TKT_DD63E40A,CUST_000482,billing,phone,2026-02-26 18:33:04,71.0,True,0.04
TKT_14EB485E,CUST_000860,billing,email,2026-01-25 10:51:46,58.8,True,-0.52
TKT_6FA4D96A,CUST_000637,billing,phone,2024-08-13 07:18:07,62.8,True,0.99
TKT_FDEDD485,CUST_000497,content,email,2026-03-29 21:31:55,37.3,False,0.64
TKT_F73F62AA,CUST_000378,technical,email,2026-03-02 11:13:20,23.2,True,-0.88
TKT_302EA49A,CUST_000485,billing,email,2025-06-25 10:37:09,5.8,True,-0.95
TKT_77C1A52F,CUST_000149,technical,email,2025-05-24 09:10:52,28.3,False,-0.36
TKT_2B39D822,CUST_000511,technical,phone,2026-02-17 16:54:54,52.3,True,0.72
TKT_2011F8C4,CUST_000047,billing,email,2026-02-09 01:29:58,27.8,True,-0.74
TKT_F9DF8F7F,CUST_000691,account,chat,2026-01-04 01:20:44,5.6,True,-0.59
TKT_01C1F417,CUST_000357,technical,chat,2026-01-30 03:11:12,43.9,True,-0.74
TKT_AE53FB22,CUST_000801,account,email,2025-07-11 05:47:48,32.6,False,-0.29
TKT_7D0E3C5D,CUST_000064,account,email,2026-01-30 20:37:43,24.8,True,-0.35
TKT_C3AF969F,CUST_000458,content,chat,2026-02-18 15:19:15,54.8,True,-0.64
TKT_172FF78C,CUST_000557,billing,email,2026-01-17 00:36:31,66.3,True,-0.95
TKT_7A18F402,CUST_000326,account,chat,2026-02-09 06:43:50,22.9,True,-0.55
TKT_29590AA8,CUST_000266,billing,chat,2025-10-03 16:02:25,71.0,True,0.89
TKT_F3739498,CUST_000008,content,email,2024-05-26 17:39:33,39.0,True,-0.46
TKT_AF064EBA,CUST_000260,billing,chat,2025-05-02 02:24:12,48.8,True,0.78
TKT_EE118A3D,CUST_000510,billing,phone,2026-02-03 04:56:55,4.2,True,-0.89
TKT_7218405E,CUST_000749,content,email,2026-02-02 22:36:53,34.2,True,0.27
TKT_1410B1BD,CUST_000220,account,chat,2026-02-26 02:11:26,12.2,True,-0.29
TKT_2D95062F,CUST_000400,billing,email,2024-09-22 11:12:18,13.7,False,-0.87
TKT_9938C2DD,CUST_000063,account,chat,2026-04-08 12:49:54,23.6,True,0.71
TKT_53082544,CUST_000114,technical,chat,2025-03-29 19:25:56,17.7,True,-0.93
TKT_5121321F,CUST_000379,account,email,2025-07-19 02:25:22,16.0,False,0.98
TKT_15334FA9,CUST_000802,content,email,2025-12-19 11:11:38,3.0,True,-0.73
TKT_0F27445D,CUST_000558,account,chat,2025-01-27 04:02:29,25.9,True,0.6
TKT_92A28E62,CUST_000942,account,chat,2025-03-29 05:42:22,29.9,True,-0.87
TKT_4BE155BE,CUST_000992,account,chat,2025-04-13 08:25:00,21.2,True,0.39
TKT_5C86E4CB,CUST_000391,technical,chat,2026-02-15 12:19:43,59.5,True,-0.66
TKT_3B5F2010,CUST_000286,account,phone,2026-04-09 14:46:22,30.8,True,0.22
TKT_4331D0FB,CUST_000617,technical,chat,2024-12-30 04:34:21,42.5,True,-0.9
TKT_F8F2B1B9,CUST_000911,billing,phone,2026-03-10 04:48:16,1.4,True,0.24
TKT_08B65FDB,CUST_000786,account,email,2025-01-09 19:51:11,56.2,True,-0.16
TKT_0F7E8253,CUST_000845,technical,chat,2025-06-02 16:53:12,48.9,True,-0.45
TKT_42DAC6E7,CUST_000687,account,email,2025-11-10 00:12:22,16.9,True,-0.35
TKT_D9ABE204,CUST_000717,technical,phone,2026-01-19 03:11:19,66.7,True,-0.38
TKT_3A31CF5A,CUST_000237,account,phone,2026-01-01 22:08:00,65.5,False,0.22
TKT_0EE62AD2,CUST_000591,content,phone,2026-03-02 09:25:23,36.9,True,0.19
TKT_82BF69BE,CUST_000777,content,email,2025-01-11 14:33:30,10.0,True,0.79
TKT_4A531527,CUST_000532,billing,phone,2025-04-01 01:31:21,18.0,True,-0.26
TKT_0D66018F,CUST_000442,technical,phone,2026-04-11 02:55:04,15.9,True,0.39
TKT_9D3671A6,CUST_000285,technical,email,2025-04-06 12:53:30,29.2,False,0.23
TKT_97DA4C62,CUST_000217,technical,chat,2025-02-15 22:52:10,47.9,True,0.25
TKT_B999C5EE,CUST_000212,technical,chat,2025-03-05 19:31:08,63.8,True,-0.97
TKT_E0305EDD,CUST_000502,content,phone,2026-02-19 05:42:46,59.9,True,-0.15
TKT_E3A746F0,CUST_000350,content,phone,2025-09-19 12:03:40,5.4,True,-0.01
TKT_6D13E2B8,CUST_000630,content,phone,2026-03-15 03:33:26,19.9,True,0.68
TKT_A3C534FA,CUST_000751,account,phone,2026-01-17 16:07:27,38.8,True,-0.5
TKT_76960394,CUST_000355,billing,email,2025-04-24 18:00:02,36.6,True,0.31
TKT_66C901BB,CUST_000397,account,chat,2025-03-05 16:18:07,12.8,True,-0.35
TKT_37DDD35F,CUST_000942,billing,phone,2025-12-26 15:52:37,32.2,False,-0.82
TKT_545C5313,CUST_000273,billing,email,2026-02-04 11:14:12,1.5,True,-0.31
TKT_5DE49D6C,CUST_000621,billing,phone,2026-03-11 14:37:37,39.2,True,0.71
TKT_DF8B7424,CUST_000930,billing,email,2025-04-20 10:50:17,5.6,False,-0.3
TKT_0F96877E,CUST_000526,account,email,2026-01-29 20:00:35,43.8,True,0.08
TKT_B6AA1C55,CUST_000742,technical,email,2025-02-20 00:40:41,42.9,False,0.11
TKT_011E5E6C,CUST_000748,technical,email,2026-01-19 09:22:35,13.5,True,-0.26
TKT_EC23730F,CUST_000008,technical,chat,2026-02-10 16:45:28,36.1,True,-0.97
TKT_020FF481,CUST_000491,account,email,2025-07-30 07:01:43,15.7,True,-0.52
TKT_1B02819B,CUST_000917,billing,phone,2025-12-11 17:45:21,20.7,True,0.42
TKT_77BEC6D4,CUST_000362,technical,phone,2026-02-28 22:20:07,45.4,True,-0.12
TKT_34B1F2EB,CUST_000256,billing,phone,2026-03-21 03:39:29,1.8,True,-0.09
TKT_B6832271,CUST_000334,account,phone,2026-02-16 12:27:53,40.7,True,-0.23
TKT_3691B265,CUST_000825,account,email,2025-11-13 23:40:26,38.6,True,-0.35
TKT_186B7720,CUST_000633,technical,phone,2026-01-23 23:54:01,56.5,True,-0.52
TKT_7731A4A2,CUST_000543,content,email,2025-10-13 16:43:13,71.5,True,-0.37
TKT_356779BF,CUST_000637,account,phone,2024-12-07 19:21:52,13.4,True,-0.55
TKT_A482471E,CUST_000224,account,phone,2026-01-27 10:33:51,48.7,True,0.02
TKT_E750486D,CUST_000805,billing,email,2025-09-30 04:35:00,66.4,False,-0.16
TKT_72F2AE46,CUST_000486,account,chat,2025-10-02 22:00:34,53.8,True,0.8
TKT_9C3A0A64,CUST_000995,account,email,2024-12-09 01:48:32,67.7,True,-0.76
TKT_2A4FE37C,CUST_000615,billing,chat,2026-02-17 11:08:58,38.6,True,-0.76
TKT_892A3C7E,CUST_000224,content,phone,2026-02-02 12:40:57,48.2,True,-0.98
TKT_7B75C9AC,CUST_000549,content,phone,2026-03-24 05:50:06,19.9,True,0.61
TKT_FDAC9EB2,CUST_000143,content,chat,2026-01-23 02:22:21,14.7,False,-0.78
TKT_5A045493,CUST_000102,technical,chat,2025-06-02 18:58:47,24.0,True,-0.37
TKT_D5955556,CUST_000293,account,email,2026-02-04 21:10:10,20.7,True,-0.54
TKT_F0957657,CUST_000041,billing,phone,2026-03-13 20:04:45,21.9,True,0.51
TKT_96F63AF8,CUST_000974,technical,chat,2026-01-13 09:01:19,5.5,True,-0.36
TKT_BDC0547D,CUST_000656,content,phone,2026-01-22 13:08:25,22.4,True,0.4
TKT_47102FCF,CUST_000806,content,email,2026-04-09 06:17:22,56.1,True,0.43
TKT_F648FFB7,CUST_000881,billing,chat,2025-04-15 04:09:59,52.5,True,-0.09
TKT_FD0B9EED,CUST_000556,content,phone,2025-09-13 13:10:23,11.5,True,-0.77
TKT_A77C14B1,CUST_000434,technical,phone,2025-06-14 19:47:57,32.3,True,0.72
TKT_CFADD668,CUST_000890,technical,phone,2025-12-22 01:22:23,36.2,True,0.5
TKT_5992054C,CUST_000559,billing,chat,2024-07-23 03:29:12,47.2,True,-0.76
TKT_315B2372,CUST_000511,account,chat,2026-03-31 05:57:20,33.3,True,-0.96
TKT_BC52080E,CUST_000190,technical,chat,2026-03-31 06:58:15,1.3,True,-0.81
TKT_2CF443CD,CUST_000509,technical,chat,2025-11-30 08:05:29,48.2,True,0.45
TKT_A28FA021,CUST_000071,content,email,2026-01-02 03:30:43,23.9,True,0.04
TKT_F4A3088A,CUST_000524,billing,email,2025-07-22 22:18:32,66.8,False,0.26
TKT_EEABECA3,CUST_000901,billing,email,2025-01-21 09:10:21,12.4,True,-0.64
TKT_00C8E6B1,CUST_000277,account,phone,2025-12-22 08:17:26,38.1,True,-0.17
TKT_35DE865A,CUST_000983,account,phone,2025-05-23 13:36:22,53.0,True,-0.05
TKT_D09B893A,CUST_000282,account,phone,2026-01-01 13:00:49,5.4,False,0.08
TKT_ABA791B2,CUST_000094,billing,chat,2025-09-25 19:37:56,23.5,True,0.69
TKT_13085248,CUST_000779,billing,email,2025-04-07 12:01:41,4.3,True,-0.06
TKT_F350DBD0,CUST_000291,technical,chat,2025-08-16 14:22:51,45.2,True,-0.2
TKT_0C4CC040,CUST_000462,account,email,2025-02-04 13:10:15,7.8,True,-1.0
TKT_1E8F1218,CUST_000802,account,email,2025-09-24 21:54:04,65.2,True,-0.56
TKT_5C4A08DB,CUST_000576,technical,phone,2025-10-13 17:38:19,70.4,True,-0.01
TKT_309E0040,CUST_000686,billing,email,2026-03-20 21:54:46,42.5,True,-0.95
TKT_088B3530,CUST_000295,technical,chat,2025-08-24 22:06:06,26.6,True,-0.28
TKT_61160ADC,CUST_000906,technical,chat,2025-05-30 08:54:26,11.9,True,0.45
TKT_A2A11298,CUST_000481,content,email,2026-04-09 09:03:32,54.8,True,0.49
TKT_B971D403,CUST_000569,technical,email,2025-10-14 21:47:10,24.2,True,-0.12
TKT_CCDC99A3,CUST_000751,technical,phone,2025-10-16 22:40:35,68.7,True,0.73
TKT_368CA7A6,CUST_000548,content,email,2025-08-20 03:40:46,38.5,True,0.37
TKT_A31B29E9,CUST_000048,account,chat,2025-08-19 06:41:10,8.9,True,-0.34
TKT_40423160,CUST_000170,technical,phone,2026-02-06 16:43:34,18.3,True,-0.47
TKT_18DAF584,CUST_000012,content,phone,2026-03-22 21:57:14,11.8,True,-0.7
TKT_A4646EC4,CUST_000400,content,phone,2026-02-19 20:14:33,60.7,True,-0.93
TKT_1508A5CF,CUST_000103,technical,phone,2025-10-09 17:05:43,49.0,True,0.62
TKT_864993C1,CUST_000466,technical,phone,2026-03-06 21:31:44,62.4,True,0.51
TKT_4F555F84,CUST_000274,billing,phone,2026-03-30 03:12:13,11.7,True,-0.93
TKT_0D72DD26,CUST_000708,content,email,2026-01-14 03:22:06,9.5,True,0.79
TKT_EFF72F69,CUST_000182,technical,email,2025-06-06 02:00:42,18.0,True,-0.24
TKT_FAE19C08,CUST_000834,billing,phone,2026-03-15 06:07:07,8.8,True,-0.0
TKT_EDF577AB,CUST_000081,account,phone,2025-07-12 04:40:25,64.3,True,0.11
TKT_71DD5CAB,CUST_000631,billing,phone,2025-11-17 05:49:41,23.7,True,-0.71
TKT_E1F14A6A,CUST_000428,content,phone,2026-03-10 22:13:47,33.0,True,-0.37
TKT_16AC154B,CUST_000327,technical,phone,2026-03-30 08:10:50,48.9,True,0.21
TKT_0BC52EAC,CUST_000856,billing,email,2025-08-05 02:00:13,44.8,True,-0.4
TKT_414DDDE9,CUST_000139,content,phone,2025-07-04 01:09:52,39.4,True,-0.17
TKT_65CB8845,CUST_000499,content,email,2026-03-01 01:08:23,52.1,True,-0.95
TKT_9171B42B,CUST_000707,billing,phone,2026-02-03 13:51:00,2.3,True,-0.66
TKT_30A7B2F9,CUST_000691,content,email,2026-03-31 18:56:30,13.7,True,0.11
TKT_1176FC9F,CUST_000477,technical,chat,2025-10-15 07:14:55,22.8,True,0.02
TKT_DB1281CA,CUST_000932,billing,chat,2026-02-02 04:10:17,54.6,True,-0.77
TKT_0DE18523,CUST_000781,account,email,2025-11-28 18:11:08,22.2,False,-0.28
TKT_14D5A2D2,CUST_000488,technical,email,2025-01-12 15:39:23,6.2,True,0.23
TKT_0A9D4F07,CUST_000766,content,email,2026-01-05 14:26:04,32.6,True,0.96
TKT_E97B94C8,CUST_000036,technical,phone,2025-03-03 22:33:47,50.1,True,0.39
TKT_99CEBC2F,CUST_000542,billing,chat,2025-06-09 20:20:32,7.7,True,0.61
TKT_602F810F,CUST_000511,billing,email,2025-11-12 16:52:27,59.0,True,-0.02
TKT_9BC329FD,CUST_000313,technical,phone,2025-03-22 00:41:00,49.9,True,-0.82
TKT_67799071,CUST_000845,billing,phone,2026-02-14 04:00:01,39.9,True,-0.14
TKT_86DD74E5,CUST_000885,content,email,2025-02-19 05:48:00,49.3,True,-0.55
TKT_2848F3E3,CUST_000675,content,email,2026-03-23 15:49:30,49.1,True,0.81
TKT_5A4064D4,CUST_000752,billing,phone,2026-03-30 01:40:38,43.5,True,-1.0
TKT_84054776,CUST_000604,content,chat,2026-02-18 03:16:36,11.8,True,-0.55
TKT_5EB01644,CUST_000875,account,email,2025-01-30 18:36:12,39.6,True,-0.0
TKT_386AA19C,CUST_000020,content,chat,2025-11-13 00:26:02,27.1,True,-0.98
TKT_73D108CE,CUST_000562,billing,email,2025-11-20 03:11:07,48.3,True,-0.72
TKT_8F3E4612,CUST_000185,billing,phone,2026-03-12 11:37:21,9.3,True,-0.19
TKT_587F4862,CUST_000285,account,email,2025-06-30 09:20:53,7.5,True,-0.98
TKT_D3F77FB3,CUST_000837,technical,chat,2024-09-05 21:15:03,45.4,True,-0.96
TKT_20E43ABC,CUST_000855,technical,email,2025-09-24 20:34:32,36.2,True,0.21
TKT_180169C0,CUST_000016,billing,phone,2025-05-01 20:04:45,45.8,True,0.55
TKT_B4EFEA11,CUST_000745,billing,chat,2025-07-19 12:21:40,43.5,True,-0.05
TKT_612CF9F7,CUST_000523,billing,phone,2025-08-25 04:07:26,2.1,True,-0.03
TKT_746D2DCE,CUST_000172,billing,chat,2026-04-07 12:12:21,32.4,False,-0.62
TKT_C2F61745,CUST_000492,account,phone,2026-01-27 16:05:49,17.7,False,0.47
TKT_BC9A13D7,CUST_000575,billing,chat,2026-02-18 23:07:32,1.5,True,0.16
TKT_70CA01C3,CUST_000648,content,email,2025-08-02 05:43:51,39.7,False,0.25
TKT_CF07B579,CUST_000437,technical,phone,2025-03-27 23:28:04,38.7,True,-0.98
TKT_81476066,CUST_000339,content,email,2025-09-14 23:10:42,32.6,False,0.21
TKT_38D9CEC9,CUST_000089,billing,email,2026-02-23 07:40:04,37.7,True,-0.29
TKT_66DDF9AF,CUST_000008,technical,phone,2024-09-29 20:26:57,24.7,True,0.48
TKT_381FAD74,CUST_000270,account,chat,2026-03-30 22:16:54,4.2,True,-0.27
TKT_DF028B1E,CUST_000783,billing,chat,2025-08-19 16:23:02,17.3,True,-0.85
TKT_CD23BB62,CUST_000764,account,phone,2024-07-15 09:27:41,68.6,True,0.48
TKT_7F186279,CUST_000510,account,chat,2024-12-12 06:00:46,5.8,False,-0.6
TKT_EA2B7B38,CUST_000037,account,phone,2025-01-14 20:09:34,21.4,True,0.95
TKT_6013E92E,CUST_000467,technical,chat,2025-08-20 02:24:33,63.2,True,-0.77
TKT_D7851990,CUST_000352,content,phone,2025-01-15 02:41:53,45.1,True,0.65
TKT_6FDBB380,CUST_000591,account,chat,2025-07-10 07:16:35,12.1,False,0.71
TKT_926AE01F,CUST_000147,account,email,2026-02-26 04:11:05,3.0,True,-0.11
TKT_23FDB671,CUST_000061,account,phone,2025-05-26 00:32:03,18.9,False,-0.29
TKT_6915B921,CUST_000349,technical,email,2025-09-03 12:33:09,30.8,True,-0.66
TKT_0D7D4AB0,CUST_000190,technical,phone,2025-10-18 17:20:43,39.6,True,0.05
TKT_A9DF2442,CUST_000405,content,chat,2025-08-25 00:30:02,28.7,True,0.24
TKT_8FF0984C,CUST_000781,technical,phone,2025-11-06 00:06:19,62.7,True,-0.23
TKT_FB28EE5C,CUST_000540,billing,phone,2024-10-05 21:34:10,34.7,True,0.75
TKT_F19970D4,CUST_000694,content,chat,2025-02-25 02:55:57,10.7,True,-0.3
TKT_D7F7AEFC,CUST_000907,content,email,2025-11-03 22:31:42,20.7,True,-0.15
TKT_E3B3DA82,CUST_000499,technical,email,2025-09-15 10:34:29,64.4,True,-0.16
TKT_C1BB3982,CUST_000740,content,email,2025-02-22 00:31:13,38.1,False,-0.64
TKT_7841D999,CUST_000053,content,chat,2026-01-14 03:09:05,61.9,True,-0.13
TKT_E24875EB,CUST_000655,account,email,2026-03-21 12:09:49,14.0,True,-0.79
TKT_E239C941,CUST_000760,billing,chat,2025-06-02 09:17:25,46.6,True,-0.39
TKT_299BEB27,CUST_000739,content,phone,2026-01-09 01:43:57,63.9,True,-0.2
TKT_A0A2827E,CUST_000318,billing,chat,2026-04-10 19:52:59,29.6,False,-0.69
TKT_1C12ADEA,CUST_000611,billing,chat,2025-06-03 16:44:50,20.8,False,-0.2
TKT_BDEBC36E,CUST_000627,content,phone,2025-11-13 19:03:44,41.4,True,0.48
TKT_34B5632D,CUST_000730,account,chat,2026-03-18 12:42:53,64.9,True,-0.27
TKT_30C2B3BE,CUST_000078,billing,email,2026-01-28 17:29:33,48.5,True,-0.7
TKT_24EDD774,CUST_000325,technical,chat,2025-05-23 05:22:26,50.1,False,-0.25
TKT_0EE9CA3F,CUST_000956,billing,chat,2025-09-25 07:38:27,53.1,True,0.19
TKT_254DE9A1,CUST_000912,technical,chat,2026-04-10 22:08:47,19.4,True,0.09
TKT_CC46A239,CUST_000317,billing,chat,2025-12-20 08:06:21,51.7,True,0.27
TKT_AB08E108,CUST_000956,billing,phone,2025-04-04 21:22:35,19.8,True,-0.28
TKT_2A6CA141,CUST_000046,billing,chat,2025-11-18 01:30:41,69.4,True,0.56
TKT_A25907FE,CUST_000306,technical,phone,2025-11-19 01:10:42,55.8,True,0.0
TKT_59B5C5CA,CUST_000365,billing,chat,2025-09-15 07:06:30,15.0,True,-0.29
TKT_9159238B,CUST_000361,technical,chat,2025-07-23 03:07:41,24.3,True,-0.96
TKT_2441F317,CUST_000030,billing,phone,2026-03-14 01:03:01,55.8,True,-0.65
TKT_4BC74752,CUST_000443,technical,chat,2025-10-31 16:12:23,1.7,True,0.64
TKT_8710F390,CUST_000922,billing,phone,2025-09-25 17:42:04,2.3,True,0.4
TKT_65B21E6C,CUST_000438,account,phone,2026-02-25 01:19:46,58.8,True,0.54
TKT_47FB0A77,CUST_000125,billing,chat,2025-10-18 08:11:37,3.1,True,-0.99
TKT_0B0AE936,CUST_000246,billing,email,2026-01-21 21:23:49,13.8,False,0.17
TKT_568F7D80,CUST_000778,billing,phone,2026-03-24 15:30:23,20.7,True,0.35
TKT_61AD5852,CUST_000252,technical,chat,2026-04-10 06:57:32,60.0,True,-0.22
TKT_B44D8E65,CUST_000873,content,chat,2026-03-29 03:17:45,23.9,True,-0.23
TKT_C4670781,CUST_000174,account,chat,2025-11-24 09:51:41,66.3,True,0.63
TKT_016249D3,CUST_000308,billing,chat,2026-02-12 17:13:40,19.1,True,0.73
TKT_48A6B116,CUST_000543,account,phone,2025-09-25 12:07:46,11.9,True,-0.9
TKT_624DB3BF,CUST_000538,account,phone,2025-10-27 10:26:55,18.9,True,0.83
TKT_5E42B382,CUST_000250,technical,email,2025-09-05 16:18:47,9.4,False,-0.63
TKT_B30A92DE,CUST_000128,billing,phone,2026-03-29 11:55:53,60.9,True,-0.75
TKT_28E7E8BA,CUST_000786,content,email,2024-11-27 10:07:57,67.7,False,0.34
TKT_78585CD2,CUST_000945,content,phone,2025-06-06 18:07:31,36.0,True,0.11
TKT_818D51DB,CUST_000942,content,chat,2024-08-28 00:03:32,44.6,True,-0.35
TKT_A28C9D2A,CUST_000757,billing,chat,2025-01-29 09:05:57,25.2,True,0.25
TKT_4F404211,CUST_000272,content,chat,2025-10-06 22:12:57,33.5,False,0.06
TKT_B9A7A15B,CUST_000317,content,email,2025-12-24 22:26:47,2.8,True,-0.06
TKT_E730579E,CUST_000755,technical,chat,2025-05-02 12:08:08,27.2,True,0.1
TKT_20FA26A2,CUST_000470,technical,phone,2026-03-26 04:00:14,46.6,True,0.67
TKT_039CEF85,CUST_000344,billing,chat,2024-10-10 06:26:08,39.5,False,0.41
TKT_A17265E1,CUST_000176,content,email,2026-03-11 07:44:24,46.6,False,0.89
TKT_54E203D0,CUST_000413,technical,email,2025-07-19 18:53:56,5.9,True,-0.23
TKT_1CA8B932,CUST_000782,billing,chat,2025-11-07 19:59:23,11.2,True,-0.8
TKT_C22FA93B,CUST_000293,content,email,2026-03-27 11:30:23,17.9,True,-0.58
TKT_264985E6,CUST_000708,billing,phone,2026-03-29 06:39:57,27.3,True,0.03
TKT_21BFA400,CUST_000024,content,email,2024-07-18 15:57:12,42.7,True,-0.1
TKT_2ED965E8,CUST_000272,content,chat,2026-01-01 18:15:44,23.6,True,0.78
TKT_7FA23DDA,CUST_000687,content,phone,2025-12-21 06:19:31,46.5,True,-0.68
TKT_B6DBC36C,CUST_000898,billing,phone,2024-07-05 05:20:43,9.6,True,0.22
TKT_8164559B,CUST_000086,content,phone,2026-02-18 15:37:00,45.4,True,0.87
TKT_9189E8F2,CUST_000996,content,phone,2025-12-01 10:14:03,46.4,True,-0.6
TKT_07264BBD,CUST_000703,billing,phone,2025-06-19 18:38:22,59.5,False,-0.93
TKT_4E597445,CUST_000836,content,phone,2025-03-13 23:28:33,7.5,True,-0.03
TKT_2C92C38E,CUST_000244,billing,chat,2026-01-11 14:23:13,63.2,True,0.55
TKT_9868DA33,CUST_000776,account,email,2024-09-18 17:40:36,38.1,True,-0.84
