content_id,tmdb_id,title,content_type,genres,primary_genre,release_date,vote_average,vote_count,popularity,original_language,overview,runtime_minutes
TMDB_T_4607,4607,Lost,tv_show,Mystery|Action & Adventure|Drama,Mystery,2004-09-22,7.948,4984,163.7956,en,"Stripped of everything, the survivors of a horrific plane crash  must work together to stay alive. But the island holds many secrets.",47
TMDB_T_65503,65503,Aikatsu!,tv_show,Animation|Comedy|Drama|Kids|Sci-Fi & Fantasy,Animation,2012-10-08,6.7,25,161.2209,ja,"Ichigo Hoshimiya is a regular, ordinary middle school girl. But when her best friend Aoi invites her to join the idol training academy, Starlight Academy, her whole world is turned upside down. As she",57
TMDB_T_66732,66732,Stranger Things,tv_show,Sci-Fi & Fantasy|Mystery|Action & Adventure,Sci-Fi & Fantasy,2016-07-15,8.571,20971,160.2618,en,"When a young boy vanishes, a small town uncovers a mystery involving secret experiments, terrifying supernatural forces, and one strange little girl.",50
TMDB_T_35007,35007,De Fabeltjeskrant,tv_show,Kids,Kids,1968-09-29,7.5,2,160.2302,nl,"Fabeltjeskrant [ 'faːbəɫcəskrɑnt] is a Dutch children's television series featuring puppetry and stop motion. Created in 1968 by Leen Valkenier and produced by Thijs Chanowski and Loek de Levita, it e",59
TMDB_T_4629,4629,Stargate SG-1,tv_show,Sci-Fi & Fantasy|Action & Adventure,Sci-Fi & Fantasy,1997-07-27,8.284,1783,159.8533,en,"The story of Stargate SG-1 begins about a year after the events of the feature film, when the United States government learns that an ancient alien device called the Stargate can access a network of s",46
TMDB_T_4087,4087,The X-Files,tv_show,Mystery|Sci-Fi & Fantasy|Crime,Mystery,1993-09-10,8.371,3499,158.6652,en,"The exploits of FBI Special Agents Fox Mulder and Dana Scully who investigate X-Files: marginalized, unsolved cases involving paranormal phenomena. Mulder believes in the existence of aliens and the p",26
TMDB_T_279471,279471,Malcolm in the Middle: Life's Still Unfair,tv_show,Comedy|Drama,Comedy,2026-04-10,7.799,77,154.2123,en,"After shielding himself and his daughter from his family for over a decade, Malcolm is dragged back into their orbit when Hal and Lois demand his presence at their 40th anniversary party.",32
TMDB_T_1433,1433,American Dad!,tv_show,Animation|Comedy,Animation,2005-02-06,7.0,2329,152.9232,en,"The series focuses on an eccentric motley crew that is the Smith family and their three housemates: Father, husband, and breadwinner Stan Smith; his better half housewife, Francine Smith; their colleg",41
TMDB_T_764,764,Midsomer Murders,tv_show,Crime|Drama|Mystery,Crime,1997-03-23,7.52,345,152.2963,en,"The peacefulness of the Midsomer community is shattered by violent crimes, suspects are placed under suspicion, and it is up to a veteran DCI and his young sergeant to calmly and diligently eliminate ",36
TMDB_T_124364,124364,FROM,tv_show,Mystery|Drama|Sci-Fi & Fantasy,Mystery,2022-02-20,8.16,2523,151.5215,en,"Unravel the mystery of a nightmarish town in middle America that traps all those who enter. As the unwilling residents fight to keep a sense of normalcy and search for a way out, they must also surviv",41
TMDB_T_61818,61818,Late Night with Seth Meyers,tv_show,Talk|Comedy,Talk,2014-02-25,5.2,123,151.3348,en,"Seth Meyers, who is ""Saturday Night Live's"" longest serving anchor on the show's wildly popular ""Weekend Update,"" takes over as host of NBC's ""Late Night"" — home to A-list celebrity guests, memorable ",27
TMDB_T_57243,57243,Doctor Who,tv_show,Action & Adventure|Drama|Sci-Fi & Fantasy,Action & Adventure,2005-03-26,7.597,3326,146.804,en,"The Doctor is a Time Lord: a 900 year old alien with 2 hearts, part of a gifted civilization who mastered time travel. The Doctor saves planets for a living—more of a hobby actually, and the Doctor's ",31
TMDB_T_46952,46952,The Blacklist,tv_show,Drama|Crime|Mystery,Drama,2013-09-23,7.6,3525,142.9268,en,"Raymond ""Red"" Reddington, one of the FBI's most wanted fugitives, surrenders in person at FBI Headquarters in Washington, D.C. He claims that he and the FBI have the same interests: bringing down dang",52
TMDB_T_195670,195670,"XO, Kitty",tv_show,Comedy|Drama,Comedy,2023-05-18,8.091,620,142.4164,en,"Teen matchmaker Kitty Song Covey thinks she knows everything there is to know about love. But when she moves halfway across the world to reunite with her long-distance boyfriend, she'll soon realize t",47
TMDB_T_1412,1412,Arrow,tv_show,Crime|Drama|Action & Adventure,Crime,2012-10-10,6.833,6274,141.9349,en,"Spoiled billionaire playboy Oliver Queen is missing and presumed dead when his yacht is lost at sea. He returns five years later a changed man, determined to clean up the city as a hooded vigilante ar",45
TMDB_T_60572,60572,Pokémon,tv_show,Animation|Action & Adventure|Sci-Fi & Fantasy,Animation,1997-04-01,7.966,2139,137.6644,ja,"Join Ash accompanied by his partner Pikachu, as he travels through many regions, meets new friends and faces new challenges on his quest to become a Pokémon Master.",52
TMDB_T_1396,1396,Breaking Bad,tv_show,Drama|Crime,Drama,2008-01-20,8.941,17480,137.3592,en,"Walter White, a New Mexico chemistry teacher, is diagnosed with Stage III cancer and given a prognosis of only two years left to live. He becomes filled with a sense of fearlessness and an unrelenting",57
TMDB_T_63770,63770,The Late Show with Stephen Colbert,tv_show,Comedy|Talk,Comedy,2015-09-08,6.1,343,134.7885,en,"Stephen Colbert brings his signature satire and comedy to The Late Show with Stephen Colbert, the #1 show in late night, where he talks with an eclectic mix of guests about what is new and relevant in",32
TMDB_T_65334,65334,Miraculous: Tales of Ladybug & Cat Noir,tv_show,Action & Adventure|Animation|Kids,Action & Adventure,2015-10-19,8.0,4560,133.8028,fr,"Marinette and Adrien, two Parisian teenagers, are entrusted with powerful jewels in order to transform into superheroes Ladybug and Cat Noir. But neither hero knows the other's true identity — or that",49
TMDB_T_202555,202555,Daredevil: Born Again,tv_show,Drama|Action & Adventure|Crime,Drama,2025-03-04,8.0,736,132.9143,en,"Matt Murdock, a blind lawyer with heightened abilities, is fighting for justice through his bustling law firm, while former mob boss Wilson Fisk pursues his own political endeavors in New York. When t",37
TMDB_T_1405,1405,Dexter,tv_show,Crime|Drama|Mystery,Crime,2006-10-01,8.2,5390,129.3664,en,"Dexter Morgan, a blood spatter pattern analyst for the Miami Metro Police also leads a secret life as a serial killer, hunting down criminals who have slipped through the cracks of justice.",41
TMDB_T_2261,2261,The Tonight Show Starring Johnny Carson,tv_show,Talk,Talk,1962-10-01,7.478,89,128.3406,en,"The Tonight Show Starring Johnny Carson is a talk show hosted by Johnny Carson under The Tonight Show franchise from 1962 to 1992. It originally aired during late-night. For its first ten years, Carso",27
TMDB_T_2190,2190,South Park,tv_show,Animation|Comedy,Animation,1997-08-13,8.335,4918,127.4488,en,"Follow the misadventures of four irreverent grade-schoolers in the quiet, dysfunctional town of South Park, Colorado.",52
TMDB_T_2171,2171,Cold Case,tv_show,Crime|Drama|Mystery,Crime,2003-09-28,7.762,427,126.9157,en,The Philadelphia homicide squad's lone female detective finds her calling when she is assigned cases that have never been solved. Detective Lilly Rush combines her natural instincts with the updated t,25
TMDB_T_12225,12225,Peppa Pig,tv_show,Animation|Kids,Animation,2004-05-31,6.553,741,125.5268,en,"Peppa Pig is an energetic piggy who lives with Mummy, Daddy, and little brother George. She loves to jump in mud puddles and make loud snorting noises.",58
TMDB_T_154770,154770,Hello Saturday,tv_show,Reality,Reality,2022-01-01,6.4,10,123.6589,zh,"""Hello, Saturday"" is the rebranding of the popular Chinese show ""Happy Camp"", hosted by He Jiong and with a fixed group of regular celebrity members.

The program showcases the talent of various stars",59
TMDB_T_1973,1973,24,tv_show,Action & Adventure|Drama|Crime,Action & Adventure,2001-11-06,7.781,1745,122.241,en,"Counterterrorism agent Jack Bauer fights the bad guys of the world, a day at a time. With each week's episode unfolding in real-time, ""24"" covers a single day in the life of Bauer each season.",37
TMDB_T_202411,202411,Monarch: Legacy of Monsters,tv_show,Sci-Fi & Fantasy|Drama|Action & Adventure,Sci-Fi & Fantasy,2023-11-16,7.697,1144,121.7595,en,"After surviving Godzilla's attack on San Francisco, Cate is shaken yet again by a shocking secret. Amid monstrous threats, she embarks on a globetrotting adventure to learn the truth about her family—",48
TMDB_T_14981,14981,The Late Late Show with Craig Ferguson,tv_show,Comedy|Talk,Comedy,2005-01-03,6.763,114,121.069,en,"The Late Late Show with Craig Ferguson is an American late-night talk show hosted by Scottish American comedian Craig Ferguson, who is the third regular host of the Late Late Show franchise. It follow",52
TMDB_T_71712,71712,The Good Doctor,tv_show,Drama,Drama,2017-09-25,8.461,12784,119.752,en,"Shaun Murphy, a young surgeon with autism and savant syndrome, relocates from a quiet country life to join a prestigious hospital's surgical unit. Unable to personally connect with those around him, S",29
TMDB_T_37680,37680,Suits,tv_show,Drama,Drama,2011-06-23,8.218,5599,119.5822,en,"While running from a drug deal gone bad, Mike Ross, a brilliant young college-dropout, slips into a job interview with one of New York City's best legal closers, Harvey Specter. Tired of cookie-cutter",46
TMDB_T_57532,57532,PAW Patrol,tv_show,Animation|Kids,Animation,2013-08-12,6.995,803,116.8752,en,"Marshall, Rocky, Rubble, Zuma and Skye are doing their best to protect the people of their town. Led by Ryder, a tech-savvy 10-year-old boy, each of them is equipped with special equipment and togethe",45
TMDB_T_30984,30984,Bleach,tv_show,Action & Adventure|Animation|Sci-Fi & Fantasy,Action & Adventure,2004-10-05,8.4,2092,116.7444,ja,"For as long as he can remember, Ichigo Kurosaki has been able to see ghosts. But when he meets Rukia, a Soul Reaper who battles evil spirits known as Hollows, he finds his life is changed forever. Now",32
TMDB_T_1402,1402,The Walking Dead,tv_show,Action & Adventure|Drama|Sci-Fi & Fantasy,Action & Adventure,2010-10-31,8.082,17665,115.9466,en,Sheriff's deputy Rick Grimes awakens from a coma to find a post-apocalyptic world dominated by flesh-eating zombies. He sets out to find his family and encounters many other survivors along the way.,44
TMDB_T_32415,32415,Conan,tv_show,Talk|Comedy|News,Talk,2010-11-08,7.155,251,115.7847,en,A late night television talk show hosted by  Conan O'Brien.,57
TMDB_T_2316,2316,The Office,tv_show,Comedy,Comedy,2005-03-24,8.6,5078,115.5589,en,"The everyday lives of office employees in the Scranton, Pennsylvania branch of the fictional Dunder Mifflin Paper Company.",44
TMDB_T_209867,209867,Frieren: Beyond Journey's End,tv_show,Animation|Action & Adventure|Drama|Sci-Fi & Fantasy,Animation,2023-09-29,8.8,768,115.4626,ja,"Decades after her party defeated the Demon King, an old friend's funeral launches the elf wizard Frieren on a journey of self-discovery.",51
TMDB_T_1620,1620,CSI: Miami,tv_show,Drama|Mystery|Crime,Drama,2002-09-23,7.708,1684,115.2523,en,"The show follows Crime Scene Investigators working for the Miami-Dade Police Department as they use physical evidence, similar to their Las Vegas counterparts, to solve grisly murders. The series mixe",45
TMDB_T_74561,74561,Who's the Murderer,tv_show,Crime|Mystery|Reality,Crime,2016-03-27,8.4,14,114.6424,zh,"The cast is introduced to the settings and suspects of a murder case for the new episode. The cast then chooses their role in the episode, as a particular suspect or the detective.",50
TMDB_T_1419,1419,Castle,tv_show,Drama|Crime,Drama,2009-03-09,7.975,2051,114.049,en,"After a serial killer imitates the plots of his novels, successful mystery novelist Richard ""Rick"" Castle receives permission from the Mayor of New York City to tag along with an NYPD homicide investi",43
TMDB_T_250307,250307,The Pitt,tv_show,Drama,Drama,2025-01-09,8.704,613,113.4135,en,The staff of Pittsburgh's Trauma Medical Center work around the clock to save lives in an overcrowded and underfunded emergency department.,60
TMDB_T_32798,32798,Hawaii Five-0,tv_show,Crime|Drama|Action & Adventure,Crime,2010-09-20,7.739,1838,112.3742,en,"Steve McGarrett returns home to Oahu, in order to find his father's killer. The governor offers him the chance to run his own task force (Five-0). Steve's team is joined by Chin Ho Kelly, Danny ""Danno",33
TMDB_T_39351,39351,Grimm,tv_show,Drama|Mystery|Sci-Fi & Fantasy,Drama,2011-10-28,8.263,3485,112.2398,en,"After Portland homicide detective Nick Burkhardt discovers he's descended from an elite line of criminal profilers known as ""Grimms,"" he increasingly finds his responsibilities as a detective at odds ",37
TMDB_T_1411,1411,Person of Interest,tv_show,Drama|Action & Adventure|Crime|Sci-Fi & Fantasy,Drama,2011-09-22,8.085,1990,111.6633,en,"John Reese, former CIA paramilitary operative, is presumed dead and teams up with reclusive billionaire Finch to prevent violent crimes in New York City by initiating their own type of justice. With t",51
TMDB_T_82873,82873,The Kelly Clarkson Show,tv_show,Talk,Talk,2019-09-09,6.4,70,111.4156,en,"Kelly Clarkson presents the biggest newsmakers and names in film, television and music; as well as emerging new talent and everyday people who are beacons of hope in their communities.",49
TMDB_T_60735,60735,The Flash,tv_show,Drama|Sci-Fi & Fantasy,Drama,2014-10-07,7.762,11544,111.2934,en,"After being struck by lightning, CSI investigator Barry Allen awakens from a nine-month coma to discover he has been  granted the gift of super speed.  Teaming up with S.T.A.R. Labs, Barry takes on th",36
TMDB_T_70672,70672,Men on a Mission,tv_show,Reality|Comedy,Reality,2015-12-05,7.5,41,109.3862,ko,"Male celebs play make-believe as high schoolers, welcoming star transfer students every week and engaging in battles of witty humor and slapstick.",44
TMDB_T_18165,18165,The Vampire Diaries,tv_show,Drama|Sci-Fi & Fantasy,Drama,2009-09-10,8.305,9523,108.2523,en,"The story of two vampire brothers obsessed with the same girl, who bears a striking resemblance to the beautiful but ruthless vampire they knew and loved in 1864.",50
TMDB_T_228091,228091,HK 80's,tv_show,Comedy|Drama|Family,Comedy,1981-06-08,0.0,0,107.5617,cn,"This sitcom  series premiered in 1981 and changed its name every year, from ""Hong Kong 81"" to ""Hong Kong 86."" It was eventually replaced by a new sitcom called ""City Stories."" A total of 1330 episodes",60
TMDB_T_75219,75219,9-1-1,tv_show,Drama|Crime|Action & Adventure,Drama,2018-01-03,8.212,2749,107.2103,en,"Explore the high-pressure experiences of police officers, paramedics and firefighters who are thrust into the most frightening, shocking and heart-stopping situations. These emergency responders must ",25
TMDB_T_60059,60059,Better Call Saul,tv_show,Crime|Drama,Crime,2015-02-08,8.704,6345,106.6359,en,"Six years before Saul Goodman meets Walter White. We meet him when the man who will become Saul Goodman is known as Jimmy McGill, a small-time lawyer searching for his destiny, and, more immediately, ",44
TMDB_T_44006,44006,Chicago Fire,tv_show,Drama,Drama,2012-10-10,8.396,2359,106.5556,en,"An edge-of-your-seat view into the lives of everyday heroes committed to one of America's noblest professions. For the firefighters, rescue squad and paramedics of Chicago Firehouse 51, no occupation ",43
TMDB_T_4177,4177,Perry Mason,tv_show,Mystery|Drama|Crime,Mystery,1957-09-21,7.735,132,106.5458,en,The cases of master criminal defense attorney Perry Mason and his staff who handled the most difficult of cases in the aid of the innocent.,38
TMDB_T_2691,2691,Two and a Half Men,tv_show,Comedy,Comedy,2003-09-22,7.447,3608,106.5457,en,A hedonistic jingle writer's free-wheeling life comes to an abrupt halt when his brother and 10-year-old nephew move into his beach-front house.,52
TMDB_T_278275,278275,Veil of Shadows,tv_show,Drama|Sci-Fi & Fantasy,Drama,2026-04-01,9.0,5,105.8577,zh,"Lu Wuyi, the youngest nine-tailed fox of the mysterious Formless Moon Sect, sets out on a mission with her friend Wu Wangyan to track down a fox demon on the run, Xiaowei. She infiltrates the Wei Mans",45
TMDB_T_71790,71790,S.W.A.T.,tv_show,Crime|Action & Adventure|Drama,Crime,2017-11-02,8.043,1555,105.5578,en,"A Los Angeles S.W.A.T. sergeant is assigned to lead a highly skilled unit in the community where he grew up. Torn between loyalty to the streets, where the cops are sometimes the enemy, and allegiance",54
TMDB_T_1400,1400,Seinfeld,tv_show,Comedy,Comedy,1989-07-05,8.261,2286,103.3825,en,A stand-up comedian and his three offbeat friends weather the pitfalls and payoffs of life in New York City in the '90s. It's a show about nothing.,53
TMDB_T_40663,40663,AIBOU: Tokyo Detective Duo,tv_show,Drama|Crime|Mystery,Drama,2002-10-09,7.4,20,101.8939,ja,"Detective Ukyo Sugishita confronts crime on the basis of his own convictions. He has a partner that works for him in the Special Task Unit. For the first 7 seasons, Ukyo’s first partner is Kaoru Kamey",53
TMDB_T_12971,12971,Dragon Ball Z,tv_show,Animation|Sci-Fi & Fantasy|Action & Adventure,Animation,1989-04-26,8.4,4784,101.4077,ja,"Now happily married and with a son, martial arts champion Goku must defend Earth from a series of extraterrestrial invaders bent on destruction.",38
TMDB_T_56570,56570,Outlander,tv_show,Drama|Sci-Fi & Fantasy,Drama,2014-08-09,8.179,2800,101.3393,en,"The story of Claire Randall, a married combat nurse from 1945 who is mysteriously swept back in time to 1743, where she is immediately thrown into an unknown world where her life is threatened. When s",57
TMDB_T_1407,1407,Homeland,tv_show,Drama|War & Politics|Crime,Drama,2011-10-02,7.588,2535,100.1279,en,"CIA officer Carrie Mathison is tops in her field despite being bipolar, which makes her volatile and unpredictable. With the help of her long-time mentor Saul Berenson, Carrie fearlessly risks everyth",55
TMDB_T_85552,85552,Euphoria,tv_show,Drama,Drama,2019-06-16,8.3,10372,100.0287,en,"A group of high school students navigate love and friendships in a world of drugs, sex, trauma, and social media.",35
TMDB_T_95897,95897,Overflow,tv_show,Animation,Animation,2020-01-06,7.382,76,97.9496,ja,"Kazushi Sudou is a university student who is visited by his two childhood friends, the sisters Ayane and Kotone Shirakawa. When Ayane discovers that Kazushi not only forgot to buy her pudding but is a",30
TMDB_T_32692,32692,Blue Bloods,tv_show,Crime|Drama,Crime,2010-09-24,7.783,986,97.5167,en,A drama about a multi-generational family of cops dedicated to New York City law enforcement. Frank Reagan is the New York Police Commissioner and heads both the police force and the Reagan brood. He ,43
TMDB_T_63174,63174,Lucifer,tv_show,Crime|Sci-Fi & Fantasy,Crime,2016-01-25,8.435,15364,97.3916,en,"Bored and unhappy as the Lord of Hell, Lucifer Morningstar abandoned his throne and retired to Los Angeles, where he has teamed up with LAPD detective Chloe Decker to take down criminals. But the long",57
TMDB_T_73586,73586,Yellowstone,tv_show,Western|Drama,Western,2018-06-20,8.259,3054,96.8134,en,"Follow the violent world of the Dutton family, who controls the largest contiguous ranch in the United States. Led by their patriarch John Dutton, the family defends their property against constant at",46
TMDB_T_58841,58841,Chicago P.D.,tv_show,Crime|Drama,Crime,2014-01-08,8.416,2550,96.6275,en,A riveting police drama about the men and women of the Chicago Police Department's District 21 who put it all on the line to serve and protect their community. District 21 is made up of two distinctly,30
TMDB_T_44217,44217,Vikings,tv_show,Action & Adventure|Drama|War & Politics,Action & Adventure,2013-03-03,8.093,7551,96.2634,en,"The adventures of Ragnar Lothbrok, the greatest hero of his age. The series tells the sagas of Ragnar's band of Viking brothers and his family, as he rises to become King of the Viking tribes. As well",40
TMDB_T_693,693,Desperate Housewives,tv_show,Mystery|Drama|Comedy,Mystery,2004-10-03,7.9,2040,96.2437,en,"Looking down on her friends and family isn't a way of life for Mary Alice Young... it's a way of death. One day, in her perfect house, in the loveliest of suburbs, Mary Alice ended it all. Now she's t",44
TMDB_T_1100,1100,How I Met Your Mother,tv_show,Comedy,Comedy,2005-09-19,8.133,5631,95.9512,en,A father recounts to his children - through a series of flashbacks - the journey he and his four best friends took leading up to him meeting their mother.,39
TMDB_T_94722,94722,Tagesschau,tv_show,News,News,1952-12-26,6.8,254,95.7506,de,"German daily news program, the oldest still existing program on German television.",37
TMDB_T_42009,42009,Black Mirror,tv_show,Sci-Fi & Fantasy|Drama|Mystery,Sci-Fi & Fantasy,2011-12-04,8.3,6089,95.2124,en,"Twisted tales run wild in this mind-bending anthology series that reveals humanity's worst traits, greatest innovations and more.",34
TMDB_T_112527,112527,Obake no Q-tarō,tv_show,Animation|Comedy|Kids,Animation,1985-04-01,7.0,2,94.7879,ja,"Q-taro, a monster, is living with the Ohara family. He can fly and make his body transparent, but he cannot turn his body into other things like other monsters do. He is a scattered mind, and he alway",26
TMDB_T_1667,1667,Saturday Night Live,tv_show,Comedy|News,Comedy,1975-10-11,6.966,489,94.6052,en,"A late-night live television sketch comedy and variety show created by Lorne Michaels. The show's comedy sketches, which parody contemporary culture and politics, are performed by a large and varying ",27
TMDB_T_120089,120089,SPY x FAMILY,tv_show,Animation|Action & Adventure|Comedy,Animation,2022-04-09,8.511,2213,94.5012,ja,"A spy, an assassin and a telepath come together to pose as a family, each for their own reasons, while hiding their true identities from each other.",40
TMDB_T_1695,1695,Monk,tv_show,Drama|Comedy|Crime|Mystery,Drama,2002-07-12,7.944,1227,93.7181,en,"Adrian Monk was once a rising star with the San Francisco Police Department, legendary for using unconventional means to solve the department's most baffling cases. But after the tragic (and still uns",55
TMDB_T_60625,60625,Rick and Morty,tv_show,Animation|Comedy|Sci-Fi & Fantasy|Action & Adventure,Animation,2013-12-02,8.678,10781,93.1753,en,Follows a sociopathic genius scientist who drags his inherently timid grandson on adventures across the universe.,29
TMDB_T_873,873,Columbo,tv_show,Crime|Drama|Mystery,Crime,1971-09-15,8.1,808,91.9969,en,"Columbo is a friendly, verbose, disheveled-looking police detective who is consistently underestimated by his suspects. Despite his unprepossessing appearance and apparent absentmindedness, he shrewdl",54
TMDB_T_65942,65942,Re:ZERO -Starting Life in Another World-,tv_show,Animation|Action & Adventure|Sci-Fi & Fantasy|Mystery,Animation,2016-04-04,7.8,598,91.5354,ja,"Natsuki Subaru, an ordinary high school  student, is on his way home from the convenience store when he finds  himself transported to another world. As he's lost and confused in a new  world where he ",51
TMDB_T_502,502,Sesame Street,tv_show,Kids|Comedy,Kids,1969-11-10,7.1,279,91.4487,en,"On a special inner city street, the inhabitants—human and muppet—teach preschoolers basic educational and social concepts using comedy, cartoons, games, and songs.",37
TMDB_T_1435,1435,The Good Wife,tv_show,Drama,Drama,2009-09-22,7.589,661,91.4105,en,Alicia Florrick boldly assumes full responsibility for her family and re-enters the workforce after her husband's very public sex and political corruption scandal lands him in jail.,49
TMDB_T_60622,60622,Fargo,tv_show,Crime|Drama,Crime,2014-04-15,8.29,3190,91.22,en,"A close-knit anthology series dealing with stories involving malice, violence and murder based in and around Minnesota.",56
TMDB_T_46296,46296,Spartacus,tv_show,Drama,Drama,2010-01-22,8.032,2875,91.0291,en,"Torn from his homeland and the woman he loves, Spartacus is condemned to the brutal world of the arena where blood and death are primetime entertainment.",50
TMDB_T_2221,2221,The View,tv_show,Talk,Talk,1997-08-11,4.3,107,90.979,en,"ABC Daytime's morning chatfest, currently featuring Whoopi Goldberg, Joy Behar, Sunny Hostin, Sara Haines, Alyssa Farah Griffin, and Ana Navarro discussing the most exciting events of the day. Hot top",40
TMDB_T_15260,15260,Adventure Time,tv_show,Animation|Comedy|Sci-Fi & Fantasy,Animation,2010-04-05,8.497,3065,90.5278,en,"Unlikely heroes Finn and Jake are buddies who traverse the mystical Land of Ooo. The best of friends, our heroes always find themselves in the middle of escapades. Finn and Jake depend on each other t",34
TMDB_T_62650,62650,Chicago Med,tv_show,Drama,Drama,2015-11-17,8.279,1233,90.2705,en,An emotional thrill ride through the day-to-day chaos of the city's most explosive hospital and the courageous team of doctors who hold it together. They will tackle unique new cases inspired by topic,25
TMDB_T_5092,5092,Infinite Challenge,tv_show,Reality|Comedy,Reality,2005-04-23,7.7,20,90.2274,ko,"Infinite Challenge has been reported as the first ""Real-Variety"" show in Korean television history. The program is largely unscripted, and follows a similar format of challenge-based Reality Televisio",31
TMDB_T_45790,45790,JoJo's Bizarre Adventure,tv_show,Animation|Action & Adventure|Sci-Fi & Fantasy,Animation,2012-10-06,8.553,1566,89.8127,ja,"Follow the intergenerational feud between the Joestar Family and various forces of evil, the most prominent of which is Dio Brando and his followers.",52
TMDB_T_237020,237020,Lecture Room,tv_show,Talk|Documentary,Talk,2001-07-09,10.0,2,89.4491,zh,,39
TMDB_T_20111,20111,Mobile Suit Gundam SEED,tv_show,Action & Adventure|Animation|Sci-Fi & Fantasy|War & Politics,Action & Adventure,2002-10-05,7.6,57,89.3608,ja,"Cosmic Era 71. Mankind has developed into two subspecies: Naturals, who reside on Earth, and Coordinators, genetically enhanced humans capable of withstanding the rigors of space who inhabit orbital c",36
TMDB_T_1415,1415,Elementary,tv_show,Drama|Mystery|Crime,Drama,2012-09-27,7.617,1799,89.151,en,"A modern-day drama about a crime-solving duo that cracks the NYPD's most impossible cases. Following his fall from grace in London and a stint in rehab, eccentric Sherlock escapes to Manhattan where h",58
TMDB_T_17610,17610,NCIS: Los Angeles,tv_show,Action & Adventure|Drama|Crime|Mystery,Action & Adventure,2009-09-22,7.5,1229,89.1202,en,"The exploits of the Los Angeles–based Office of Special Projects (OSP), an elite division of the Naval Criminal Investigative Service that specializes in undercover assignments.",54
TMDB_T_1705,1705,Fringe,tv_show,Sci-Fi & Fantasy|Drama|Mystery,Sci-Fi & Fantasy,2008-09-09,8.135,2753,88.7616,en,"FBI Special Agent Olivia Dunham, brilliant but formerly institutionalized scientist Walter Bishop and his scheming, reluctant son Peter uncover a deadly mystery involving a series of unbelievable even",28
TMDB_T_80748,80748,FBI,tv_show,Crime|Action & Adventure|Drama,Crime,2018-09-25,7.9,888,88.3434,en,"The New York office of the FBI brings to bear all their talents, intellect and technical expertise on major cases in order to keep their city and the country safe.",60
TMDB_T_34524,34524,Teen Wolf,tv_show,Sci-Fi & Fantasy|Drama|Comedy,Sci-Fi & Fantasy,2011-06-05,8.5,4660,88.0972,en,"Scott McCall, a high school student living in the town of Beacon Hills has his life drastically changed when he's bitten by a werewolf, becoming one himself. He must henceforth learn to balance his pr",40
TMDB_T_4556,4556,Scrubs,tv_show,Comedy,Comedy,2001-10-02,8.047,64,87.3972,en,"In the unreal world of Sacred Heart Hospital, John ""J.D."" Dorian learns the ways of medicine, friendship and life.",32
TMDB_T_1398,1398,The Sopranos,tv_show,Crime|Drama,Crime,1999-01-10,8.66,3373,86.9387,en,The story of New Jersey-based Italian-American mobster Tony Soprano and the difficulties he faces as he tries to balance the conflicting requirements of his home life and the criminal organization he ,54
TMDB_T_62223,62223,The Late Late Show with James Corden,tv_show,Talk,Talk,2015-03-23,5.2,144,86.7992,en,"Once Craig Ferguson retires, James Corden will be taking over The Late Late Show. The show is a late night talk show that interviews celebrities and has its own bits. And of course, it's all hosted by",33
TMDB_T_85077,85077,The Chosen,tv_show,Action & Adventure|Family|Drama,Action & Adventure,2019-04-21,8.7,808,86.7838,en,The life of Christ through the eyes of those who encountered him.,54
TMDB_T_37854,37854,One Piece,tv_show,Action & Adventure|Comedy|Animation,Action & Adventure,1999-10-20,8.7,5202,86.4549,ja,"Years ago, the fearsome Pirate King, Gol D. Roger was executed leaving a huge pile of treasure and the famous ""One Piece"" behind. Whoever claims the ""One Piece"" will be named the new King of the Pirat",58
TMDB_T_46260,46260,Naruto,tv_show,Animation|Action & Adventure|Sci-Fi & Fantasy,Animation,2002-10-03,8.4,5924,85.394,ja,"Naruto Uzumaki, a mischievous adolescent ninja, struggles as he searches for recognition and dreams of becoming the Hokage, the village's leader and strongest ninja.",60
TMDB_T_2004,2004,Malcolm in the Middle,tv_show,Comedy,Comedy,2000-01-09,8.5,4766,85.0889,en,"A gifted young teen tries to survive life with his dimwitted, dysfunctional family.",45
TMDB_T_2288,2288,Prison Break,tv_show,Action & Adventure|Crime|Drama,Action & Adventure,2005-08-29,8.069,5858,84.2466,en,"Due to a political conspiracy, an innocent man is sent to death row and his only hope is his brother, who makes it his mission to deliberately get himself sent to the same prison in order to break the",53
TMDB_T_31910,31910,Naruto Shippūden,tv_show,Animation|Action & Adventure|Sci-Fi & Fantasy,Animation,2007-02-15,8.5,8590,83.8836,ja,"After 2 and a half years Naruto finally returns to his village of Konoha, and sets about putting his ambitions to work. It will not be easy though as he has amassed a few more dangerous enemies, in th",57
TMDB_T_289219,289219,Star Wars: Maul - Shadow Lord,tv_show,Animation|Sci-Fi & Fantasy|Action & Adventure,Animation,2026-04-06,7.0,25,83.8347,en,"After the Clone Wars, Maul plots to rebuild his criminal syndicate on a planet untouched by the Empire.",52
TMDB_T_1403,1403,Marvel's Agents of S.H.I.E.L.D.,tv_show,Drama|Sci-Fi & Fantasy|Action & Adventure,Drama,2013-09-24,7.475,3740,83.7874,en,"Agent Phil Coulson of S.H.I.E.L.D. (Strategic Homeland Intervention, Enforcement and Logistics Division) puts together a team of agents to investigate the new, the strange and the unknown around the g",60
