rating_id,customer_id,content_id,rating,rated_at
RAT_0011178,CUST_000765,TMDB_M_687163,3,2025-12-01
RAT_0011179,CUST_000765,TMDB_T_10534,1,2025-03-19
RAT_0011180,CUST_000765,TMDB_T_154770,1,2026-02-10
RAT_0011181,CUST_000765,TMDB_T_1667,3,2025-05-15
RAT_0011182,CUST_000765,TMDB_T_42009,3,2025-03-24
RAT_0011183,CUST_000765,TMDB_T_44217,4,2025-08-01
RAT_0011184,CUST_000765,TMDB_T_63770,2,2025-06-17
RAT_0011185,CUST_000765,TMDB_T_71712,3,2025-05-14
RAT_0011186,CUST_000766,TMDB_M_1327819,1,2026-01-11
RAT_0011187,CUST_000766,TMDB_M_14836,2,2025-07-12
RAT_0011188,CUST_000766,TMDB_M_330457,1,2026-01-29
RAT_0011189,CUST_000766,TMDB_M_447273,4,2026-01-22
RAT_0011190,CUST_000766,TMDB_M_519182,3,2026-02-08
RAT_0011191,CUST_000766,TMDB_M_857,5,2026-04-06
RAT_0011192,CUST_000766,TMDB_M_950387,3,2026-02-03
RAT_0011193,CUST_000766,TMDB_T_1408,4,2026-02-17
RAT_0011194,CUST_000766,TMDB_T_1415,3,2025-12-25
RAT_0011195,CUST_000766,TMDB_T_2221,2,2026-02-14
RAT_0011196,CUST_000766,TMDB_T_279388,4,2025-10-29
RAT_0011197,CUST_000766,TMDB_T_456,4,2026-03-16
RAT_0011198,CUST_000766,TMDB_T_73586,1,2025-06-20
RAT_0011199,CUST_000767,TMDB_M_1019420,3,2024-10-30
RAT_0011200,CUST_000767,TMDB_M_1022787,3,2025-08-23
RAT_0011201,CUST_000767,TMDB_M_1159831,3,2025-09-30
RAT_0011202,CUST_000767,TMDB_M_1214931,2,2026-01-03
RAT_0011203,CUST_000767,TMDB_M_1241470,2,2024-08-22
RAT_0011204,CUST_000767,TMDB_M_1290417,4,2024-08-12
RAT_0011205,CUST_000767,TMDB_M_1367642,3,2026-03-26
RAT_0011206,CUST_000767,TMDB_M_1523145,4,2026-02-02
RAT_0011207,CUST_000767,TMDB_M_19995,4,2024-09-02
RAT_0011208,CUST_000767,TMDB_M_335984,5,2025-11-04
RAT_0011209,CUST_000767,TMDB_M_604079,4,2026-02-08
RAT_0011210,CUST_000767,TMDB_M_755898,3,2026-03-24
RAT_0011211,CUST_000767,TMDB_M_911430,1,2025-01-02
RAT_0011212,CUST_000767,TMDB_M_967,3,2026-02-15
RAT_0011213,CUST_000767,TMDB_T_112527,4,2025-11-06
RAT_0011214,CUST_000767,TMDB_T_1400,4,2025-09-01
RAT_0011215,CUST_000767,TMDB_T_2004,4,2025-09-10
RAT_0011216,CUST_000767,TMDB_T_250307,1,2024-10-30
RAT_0011217,CUST_000767,TMDB_T_39351,3,2024-05-30
RAT_0011218,CUST_000767,TMDB_T_57243,2,2025-12-20
RAT_0011219,CUST_000767,TMDB_T_59941,3,2025-04-28
RAT_0011220,CUST_000767,TMDB_T_66732,2,2025-12-08
RAT_0011221,CUST_000767,TMDB_T_76479,3,2025-05-14
RAT_0011222,CUST_000768,TMDB_M_1197137,2,2026-01-27
RAT_0011223,CUST_000768,TMDB_M_1246049,2,2025-02-23
RAT_0011224,CUST_000768,TMDB_M_1284460,2,2025-10-23
RAT_0011225,CUST_000768,TMDB_M_1297454,5,2025-04-17
RAT_0011226,CUST_000768,TMDB_M_1316092,3,2025-09-22
RAT_0011227,CUST_000768,TMDB_M_1462146,4,2025-10-09
RAT_0011228,CUST_000768,TMDB_M_1610418,3,2025-11-25
RAT_0011229,CUST_000768,TMDB_M_1635276,2,2025-04-23
RAT_0011230,CUST_000768,TMDB_M_19592,2,2024-11-30
RAT_0011231,CUST_000768,TMDB_M_615,1,2025-07-27
RAT_0011232,CUST_000768,TMDB_T_108978,1,2025-09-26
RAT_0011233,CUST_000768,TMDB_T_1100,1,2026-02-13
RAT_0011234,CUST_000768,TMDB_T_1398,2,2025-08-01
RAT_0011235,CUST_000768,TMDB_T_1417,3,2026-04-11
RAT_0011236,CUST_000768,TMDB_T_20111,3,2026-03-14
RAT_0011237,CUST_000768,TMDB_T_2261,3,2025-09-13
RAT_0011238,CUST_000768,TMDB_T_2288,2,2025-05-15
RAT_0011239,CUST_000768,TMDB_T_289219,3,2026-03-02
RAT_0011240,CUST_000768,TMDB_T_3562,5,2026-04-02
RAT_0011241,CUST_000768,TMDB_T_35674,3,2026-03-30
RAT_0011242,CUST_000768,TMDB_T_498,1,2025-09-02
RAT_0011243,CUST_000769,TMDB_M_1088434,3,2026-04-03
RAT_0011244,CUST_000769,TMDB_M_1311031,2,2026-03-26
RAT_0011245,CUST_000769,TMDB_M_1317288,3,2026-01-28
RAT_0011246,CUST_000769,TMDB_M_27205,5,2026-03-21
RAT_0011247,CUST_000769,TMDB_M_567609,2,2026-04-05
RAT_0011248,CUST_000769,TMDB_M_634649,3,2026-04-11
RAT_0011249,CUST_000769,TMDB_T_1855,3,2026-03-16
RAT_0011250,CUST_000769,TMDB_T_73586,5,2026-04-01
RAT_0011251,CUST_000770,TMDB_M_1228246,4,2025-03-19
RAT_0011252,CUST_000770,TMDB_M_1241982,3,2025-07-10
RAT_0011253,CUST_000770,TMDB_M_150540,3,2025-09-29
RAT_0011254,CUST_000770,TMDB_M_1575337,3,2025-07-10
RAT_0011255,CUST_000770,TMDB_M_324857,3,2026-03-31
RAT_0011256,CUST_000770,TMDB_M_361743,1,2025-05-19
RAT_0011257,CUST_000770,TMDB_M_809,3,2025-07-05
RAT_0011258,CUST_000770,TMDB_M_840464,2,2026-04-01
RAT_0011259,CUST_000770,TMDB_M_879945,4,2025-08-30
RAT_0011260,CUST_000770,TMDB_T_100088,1,2025-07-21
RAT_0011261,CUST_000770,TMDB_T_112527,4,2025-05-18
RAT_0011262,CUST_000770,TMDB_T_119051,3,2025-09-15
RAT_0011263,CUST_000770,TMDB_T_1433,3,2026-04-10
RAT_0011264,CUST_000770,TMDB_T_15260,2,2025-11-01
RAT_0011265,CUST_000770,TMDB_T_209867,2,2025-12-16
RAT_0011266,CUST_000770,TMDB_T_30981,2,2025-12-02
RAT_0011267,CUST_000770,TMDB_T_35007,3,2026-02-26
RAT_0011268,CUST_000770,TMDB_T_456,5,2025-12-15
RAT_0011269,CUST_000770,TMDB_T_65503,2,2025-04-11
RAT_0011270,CUST_000770,TMDB_T_764,3,2025-09-03
RAT_0011271,CUST_000770,TMDB_T_76479,2,2025-03-10
RAT_0011272,CUST_000770,TMDB_T_8962,3,2026-03-05
RAT_0011273,CUST_000771,TMDB_M_1015606,4,2026-04-06
RAT_0011274,CUST_000771,TMDB_M_1159559,3,2025-09-08
RAT_0011275,CUST_000771,TMDB_M_1198994,1,2025-12-23
RAT_0011276,CUST_000771,TMDB_M_1430,4,2025-10-10
RAT_0011277,CUST_000771,TMDB_M_330457,3,2026-02-06
RAT_0011278,CUST_000771,TMDB_T_1622,3,2025-11-20
RAT_0011279,CUST_000771,TMDB_T_2122,4,2025-12-20
RAT_0011280,CUST_000771,TMDB_T_2224,3,2025-12-03
RAT_0011281,CUST_000771,TMDB_T_31910,2,2025-12-14
RAT_0011282,CUST_000771,TMDB_T_35007,4,2025-11-04
RAT_0011283,CUST_000771,TMDB_T_3562,2,2026-04-07
RAT_0011284,CUST_000771,TMDB_T_4656,4,2026-02-10
RAT_0011285,CUST_000771,TMDB_T_70672,5,2026-04-04
RAT_0011286,CUST_000772,TMDB_M_1007734,3,2025-12-06
RAT_0011287,CUST_000772,TMDB_M_102382,5,2024-11-07
RAT_0011288,CUST_000772,TMDB_M_1242501,1,2025-01-12
RAT_0011289,CUST_000772,TMDB_M_1267319,3,2025-11-11
RAT_0011290,CUST_000772,TMDB_M_1284460,3,2025-10-07
RAT_0011291,CUST_000772,TMDB_M_1387382,4,2024-10-27
RAT_0011292,CUST_000772,TMDB_M_361743,3,2025-03-15
RAT_0011293,CUST_000772,TMDB_M_533535,2,2024-08-19
RAT_0011294,CUST_000772,TMDB_M_539972,2,2025-11-14
RAT_0011295,CUST_000772,TMDB_M_607,2,2025-03-20
RAT_0011296,CUST_000772,TMDB_M_62201,4,2025-01-13
RAT_0011297,CUST_000772,TMDB_M_67395,3,2025-08-20
RAT_0011298,CUST_000772,TMDB_M_786892,2,2025-03-05
RAT_0011299,CUST_000772,TMDB_M_911430,2,2024-08-23
RAT_0011300,CUST_000772,TMDB_M_939243,3,2025-03-25
RAT_0011301,CUST_000772,TMDB_M_98,1,2025-09-08
RAT_0011302,CUST_000772,TMDB_M_99861,4,2025-07-12
RAT_0011303,CUST_000772,TMDB_T_1416,4,2025-12-14
RAT_0011304,CUST_000772,TMDB_T_1433,2,2025-02-03
RAT_0011305,CUST_000772,TMDB_T_19530,5,2025-09-19
RAT_0011306,CUST_000772,TMDB_T_2734,3,2026-02-13
RAT_0011307,CUST_000772,TMDB_T_74561,4,2024-09-13
RAT_0011308,CUST_000773,TMDB_M_1175942,4,2026-03-13
RAT_0011309,CUST_000773,TMDB_M_121,3,2025-12-09
RAT_0011310,CUST_000773,TMDB_M_1359,1,2025-12-22
RAT_0011311,CUST_000773,TMDB_M_1493859,2,2025-09-26
RAT_0011312,CUST_000773,TMDB_M_20352,4,2025-11-06
RAT_0011313,CUST_000773,TMDB_M_333339,3,2025-08-14
RAT_0011314,CUST_000773,TMDB_M_662707,2,2025-03-25
RAT_0011315,CUST_000773,TMDB_M_671,4,2024-06-15
RAT_0011316,CUST_000773,TMDB_M_82690,3,2026-04-11
RAT_0011317,CUST_000773,TMDB_M_840464,2,2024-11-30
RAT_0011318,CUST_000773,TMDB_M_967,4,2026-04-05
RAT_0011319,CUST_000773,TMDB_T_128318,1,2025-11-18
RAT_0011320,CUST_000773,TMDB_T_63770,4,2025-02-02
RAT_0011321,CUST_000773,TMDB_T_70672,4,2024-08-06
RAT_0011322,CUST_000773,TMDB_T_76479,5,2025-02-26
RAT_0011323,CUST_000773,TMDB_T_94722,4,2025-12-26
RAT_0011324,CUST_000774,TMDB_M_1019420,4,2026-03-13
RAT_0011325,CUST_000774,TMDB_M_1290417,2,2026-02-15
RAT_0011326,CUST_000774,TMDB_M_405746,1,2026-03-13
RAT_0011327,CUST_000774,TMDB_T_202555,3,2026-03-13
RAT_0011328,CUST_000774,TMDB_T_2224,3,2026-03-07
RAT_0011329,CUST_000774,TMDB_T_2261,2,2026-02-11
RAT_0011330,CUST_000774,TMDB_T_32415,4,2026-02-05
RAT_0011331,CUST_000774,TMDB_T_61818,3,2026-04-04
RAT_0011332,CUST_000775,TMDB_M_1084187,4,2025-01-23
RAT_0011333,CUST_000775,TMDB_M_1115544,4,2024-09-29
RAT_0011334,CUST_000775,TMDB_M_1226863,1,2024-11-06
RAT_0011335,CUST_000775,TMDB_M_1241470,4,2024-09-09
RAT_0011336,CUST_000775,TMDB_M_12509,5,2025-02-04
RAT_0011337,CUST_000775,TMDB_M_1266990,3,2025-04-08
RAT_0011338,CUST_000775,TMDB_M_1291335,4,2026-01-20
RAT_0011339,CUST_000775,TMDB_M_1314481,4,2025-07-17
RAT_0011340,CUST_000775,TMDB_M_1419406,3,2024-07-15
RAT_0011341,CUST_000775,TMDB_M_1480382,2,2025-02-22
RAT_0011342,CUST_000775,TMDB_M_14836,2,2025-01-29
RAT_0011343,CUST_000775,TMDB_M_1523145,1,2025-10-03
RAT_0011344,CUST_000775,TMDB_M_240,2,2025-03-24
RAT_0011345,CUST_000775,TMDB_M_272,5,2024-11-28
RAT_0011346,CUST_000775,TMDB_M_615,3,2025-08-19
RAT_0011347,CUST_000775,TMDB_M_680493,3,2024-12-28
RAT_0011348,CUST_000775,TMDB_M_840464,1,2025-11-24
RAT_0011349,CUST_000775,TMDB_T_119051,2,2025-09-23
RAT_0011350,CUST_000775,TMDB_T_1433,5,2025-04-18
RAT_0011351,CUST_000775,TMDB_T_15260,3,2024-11-20
RAT_0011352,CUST_000775,TMDB_T_1855,3,2026-01-05
RAT_0011353,CUST_000775,TMDB_T_220150,4,2026-02-13
RAT_0011354,CUST_000775,TMDB_T_40663,4,2026-04-10
RAT_0011355,CUST_000775,TMDB_T_66732,3,2025-06-02
RAT_0011356,CUST_000775,TMDB_T_71712,1,2025-11-16
RAT_0011357,CUST_000775,TMDB_T_76479,3,2025-08-28
RAT_0011358,CUST_000775,TMDB_T_87917,2,2025-11-21
RAT_0011359,CUST_000776,TMDB_M_479197,1,2026-04-06
RAT_0011360,CUST_000776,TMDB_T_3562,2,2026-04-07
RAT_0011361,CUST_000776,TMDB_T_70672,3,2026-04-11
RAT_0011362,CUST_000777,TMDB_M_1084242,3,2025-04-25
RAT_0011363,CUST_000777,TMDB_M_1193501,1,2024-08-14
RAT_0011364,CUST_000777,TMDB_M_1315303,3,2025-07-23
RAT_0011365,CUST_000777,TMDB_M_1316092,1,2024-08-20
RAT_0011366,CUST_000777,TMDB_M_1430,3,2026-03-05
RAT_0011367,CUST_000777,TMDB_M_62,4,2025-09-13
RAT_0011368,CUST_000777,TMDB_M_848116,4,2025-10-29
RAT_0011369,CUST_000777,TMDB_M_936075,3,2026-02-03
RAT_0011370,CUST_000777,TMDB_M_986056,3,2025-11-01
RAT_0011371,CUST_000777,TMDB_T_2221,4,2025-10-10
RAT_0011372,CUST_000777,TMDB_T_22980,4,2025-03-27
RAT_0011373,CUST_000777,TMDB_T_237020,4,2024-08-26
RAT_0011374,CUST_000777,TMDB_T_30984,1,2024-09-24
RAT_0011375,CUST_000777,TMDB_T_32415,3,2026-02-02
RAT_0011376,CUST_000778,TMDB_M_102382,2,2024-10-23
RAT_0011377,CUST_000778,TMDB_M_1049471,5,2025-05-22
RAT_0011378,CUST_000778,TMDB_M_1368166,4,2026-04-08
RAT_0011379,CUST_000778,TMDB_M_1401778,2,2025-03-01
RAT_0011380,CUST_000778,TMDB_M_1403327,2,2025-05-11
RAT_0011381,CUST_000778,TMDB_M_278,4,2026-04-09
RAT_0011382,CUST_000778,TMDB_M_329505,3,2025-04-18
RAT_0011383,CUST_000778,TMDB_M_687163,4,2025-09-19
RAT_0011384,CUST_000778,TMDB_T_1400,4,2026-01-04
RAT_0011385,CUST_000778,TMDB_T_1408,3,2024-08-21
RAT_0011386,CUST_000778,TMDB_T_1667,3,2024-12-01
RAT_0011387,CUST_000778,TMDB_T_202411,5,2025-06-01
RAT_0011388,CUST_000778,TMDB_T_220150,4,2024-12-31
RAT_0011389,CUST_000778,TMDB_T_279471,2,2024-11-29
RAT_0011390,CUST_000778,TMDB_T_290856,4,2025-06-28
RAT_0011391,CUST_000778,TMDB_T_4087,3,2025-02-26
RAT_0011392,CUST_000778,TMDB_T_4604,5,2026-03-01
RAT_0011393,CUST_000778,TMDB_T_4614,1,2024-10-22
RAT_0011394,CUST_000778,TMDB_T_60622,2,2025-03-22
RAT_0011395,CUST_000778,TMDB_T_66732,3,2025-05-09
RAT_0011396,CUST_000778,TMDB_T_76572,3,2025-01-02
RAT_0011397,CUST_000779,TMDB_M_1049471,2,2026-02-03
RAT_0011398,CUST_000779,TMDB_M_106,4,2025-09-02
RAT_0011399,CUST_000779,TMDB_M_1061474,2,2026-03-10
RAT_0011400,CUST_000779,TMDB_M_106646,4,2025-11-28
RAT_0011401,CUST_000779,TMDB_M_1119449,2,2025-06-11
RAT_0011402,CUST_000779,TMDB_M_1159559,1,2025-12-29
RAT_0011403,CUST_000779,TMDB_M_1159831,3,2025-11-04
RAT_0011404,CUST_000779,TMDB_M_1268127,3,2025-10-24
RAT_0011405,CUST_000779,TMDB_M_1327819,4,2025-04-29
RAT_0011406,CUST_000779,TMDB_M_1381216,3,2025-06-07
RAT_0011407,CUST_000779,TMDB_M_181808,4,2026-01-27
RAT_0011408,CUST_000779,TMDB_M_335984,1,2025-11-11
RAT_0011409,CUST_000779,TMDB_M_475557,4,2026-04-08
RAT_0011410,CUST_000779,TMDB_M_564,2,2025-05-19
RAT_0011411,CUST_000779,TMDB_M_701387,4,2025-10-04
RAT_0011412,CUST_000779,TMDB_M_73861,4,2026-03-20
RAT_0011413,CUST_000779,TMDB_M_809,4,2025-04-28
RAT_0011414,CUST_000779,TMDB_T_220150,4,2026-03-31
RAT_0011415,CUST_000779,TMDB_T_228091,2,2025-05-20
RAT_0011416,CUST_000779,TMDB_T_39351,3,2025-11-23
RAT_0011417,CUST_000779,TMDB_T_456,3,2025-11-15
RAT_0011418,CUST_000779,TMDB_T_4614,4,2025-09-21
RAT_0011419,CUST_000779,TMDB_T_549,2,2025-10-01
RAT_0011420,CUST_000779,TMDB_T_5920,3,2026-04-01
RAT_0011421,CUST_000779,TMDB_T_60622,1,2025-08-19
RAT_0011422,CUST_000779,TMDB_T_63174,3,2025-05-07
RAT_0011423,CUST_000779,TMDB_T_71790,3,2025-11-26
RAT_0011424,CUST_000779,TMDB_T_74561,4,2025-07-21
RAT_0011425,CUST_000779,TMDB_T_790,3,2025-07-04
RAT_0011426,CUST_000780,TMDB_M_1159559,4,2025-11-21
RAT_0011427,CUST_000780,TMDB_M_597,3,2025-12-15
RAT_0011428,CUST_000780,TMDB_M_76600,3,2025-11-03
RAT_0011429,CUST_000780,TMDB_M_99861,2,2025-07-31
RAT_0011430,CUST_000780,TMDB_T_1622,3,2026-03-02
RAT_0011431,CUST_000780,TMDB_T_35007,4,2026-03-04
RAT_0011432,CUST_000780,TMDB_T_46952,3,2026-03-27
RAT_0011433,CUST_000780,TMDB_T_60622,2,2026-04-11
RAT_0011434,CUST_000780,TMDB_T_65733,2,2026-03-22
RAT_0011435,CUST_000781,TMDB_M_1072699,3,2025-05-18
RAT_0011436,CUST_000781,TMDB_M_1368166,1,2025-06-30
RAT_0011437,CUST_000781,TMDB_M_1381216,3,2024-12-06
RAT_0011438,CUST_000781,TMDB_M_1424965,4,2025-07-30
RAT_0011439,CUST_000781,TMDB_M_198663,3,2025-07-17
RAT_0011440,CUST_000781,TMDB_M_603,3,2025-05-08
RAT_0011441,CUST_000781,TMDB_T_124364,4,2026-03-30
RAT_0011442,CUST_000781,TMDB_T_1409,4,2025-06-01
RAT_0011443,CUST_000781,TMDB_T_1695,3,2026-02-12
RAT_0011444,CUST_000781,TMDB_T_1981,2,2025-12-16
RAT_0011445,CUST_000781,TMDB_T_22980,4,2025-07-06
RAT_0011446,CUST_000781,TMDB_T_289219,2,2026-03-31
RAT_0011447,CUST_000781,TMDB_T_4087,4,2025-10-14
RAT_0011448,CUST_000781,TMDB_T_45790,5,2025-07-04
RAT_0011449,CUST_000781,TMDB_T_4607,5,2025-11-06
RAT_0011450,CUST_000781,TMDB_T_498,2,2025-04-13
RAT_0011451,CUST_000781,TMDB_T_65334,1,2024-09-04
RAT_0011452,CUST_000781,TMDB_T_6836,2,2025-05-22
RAT_0011453,CUST_000781,TMDB_T_82873,3,2025-03-03
RAT_0011454,CUST_000782,TMDB_M_106,5,2026-03-22
RAT_0011455,CUST_000782,TMDB_M_1171145,1,2026-06-05
RAT_0011456,CUST_000782,TMDB_M_1236153,2,2026-03-02
RAT_0011457,CUST_000782,TMDB_M_1470130,5,2025-10-07
RAT_0011458,CUST_000782,TMDB_M_552524,3,2025-11-23
RAT_0011459,CUST_000782,TMDB_M_969681,3,2026-03-27
RAT_0011460,CUST_000782,TMDB_M_982843,2,2026-06-22
RAT_0011461,CUST_000782,TMDB_T_108978,2,2026-04-08
RAT_0011462,CUST_000782,TMDB_T_1695,1,2026-06-23
RAT_0011463,CUST_000782,TMDB_T_2661,1,2026-06-12
RAT_0011464,CUST_000782,TMDB_T_32692,5,2026-01-12
RAT_0011465,CUST_000782,TMDB_T_56570,2,2026-06-19
RAT_0011466,CUST_000782,TMDB_T_71712,4,2026-04-24
RAT_0011467,CUST_000783,TMDB_M_1630433,4,2026-04-06
RAT_0011468,CUST_000783,TMDB_T_1695,4,2026-01-09
RAT_0011469,CUST_000783,TMDB_T_4177,3,2026-02-18
RAT_0011470,CUST_000783,TMDB_T_44217,3,2026-02-08
RAT_0011471,CUST_000783,TMDB_T_4607,3,2026-04-02
RAT_0011472,CUST_000783,TMDB_T_63770,1,2026-02-22
RAT_0011473,CUST_000783,TMDB_T_71712,3,2025-11-09
RAT_0011474,CUST_000784,TMDB_M_103,2,2025-09-20
RAT_0011475,CUST_000784,TMDB_M_1084242,4,2025-09-23
RAT_0011476,CUST_000784,TMDB_M_1228246,2,2026-01-21
RAT_0011477,CUST_000784,TMDB_M_12444,4,2025-07-07
RAT_0011478,CUST_000784,TMDB_M_1284496,5,2026-03-09
RAT_0011479,CUST_000784,TMDB_M_1327819,4,2025-11-03
RAT_0011480,CUST_000784,TMDB_M_425274,5,2025-09-13
RAT_0011481,CUST_000784,TMDB_M_83533,4,2025-04-26
RAT_0011482,CUST_000784,TMDB_M_875828,4,2025-08-30
RAT_0011483,CUST_000784,TMDB_T_18165,3,2026-03-07
RAT_0011484,CUST_000784,TMDB_T_202555,2,2025-11-07
RAT_0011485,CUST_000784,TMDB_T_35007,4,2026-03-20
RAT_0011486,CUST_000784,TMDB_T_5920,3,2026-01-02
RAT_0011487,CUST_000784,TMDB_T_74561,4,2025-11-08
RAT_0011488,CUST_000784,TMDB_T_76479,4,2025-09-05
RAT_0011489,CUST_000784,TMDB_T_79744,3,2025-05-17
RAT_0011490,CUST_000784,TMDB_T_94722,5,2026-04-10
RAT_0011491,CUST_000785,TMDB_M_1167307,4,2026-03-28
RAT_0011492,CUST_000785,TMDB_M_14836,2,2026-04-05
RAT_0011493,CUST_000785,TMDB_M_1600672,3,2026-04-10
RAT_0011494,CUST_000785,TMDB_M_634649,3,2026-03-10
RAT_0011495,CUST_000785,TMDB_M_677638,3,2026-03-07
RAT_0011496,CUST_000785,TMDB_T_1411,3,2026-04-11
RAT_0011497,CUST_000785,TMDB_T_17610,4,2026-04-02
RAT_0011498,CUST_000785,TMDB_T_19530,2,2026-03-19
RAT_0011499,CUST_000785,TMDB_T_1973,4,2026-03-24
RAT_0011500,CUST_000785,TMDB_T_2221,3,2026-04-11
RAT_0011501,CUST_000785,TMDB_T_32415,4,2026-04-03
RAT_0011502,CUST_000785,TMDB_T_44217,4,2026-04-02
RAT_0011503,CUST_000785,TMDB_T_85077,3,2026-04-08
RAT_0011504,CUST_000786,TMDB_M_1234731,3,2025-12-25
RAT_0011505,CUST_000786,TMDB_M_1276038,2,2024-11-04
RAT_0011506,CUST_000786,TMDB_M_1493859,3,2025-09-03
RAT_0011507,CUST_000786,TMDB_M_1526650,3,2025-05-14
RAT_0011508,CUST_000786,TMDB_M_246,2,2025-06-13
RAT_0011509,CUST_000786,TMDB_M_271110,2,2024-08-13
RAT_0011510,CUST_000786,TMDB_M_286217,2,2025-05-01
RAT_0011511,CUST_000786,TMDB_M_335983,3,2025-10-20
RAT_0011512,CUST_000786,TMDB_M_447365,5,2025-11-05
RAT_0011513,CUST_000786,TMDB_M_49051,3,2025-08-10
RAT_0011514,CUST_000786,TMDB_M_646315,3,2025-03-28
RAT_0011515,CUST_000786,TMDB_M_673,2,2025-01-14
RAT_0011516,CUST_000786,TMDB_M_674,2,2025-02-05
RAT_0011517,CUST_000786,TMDB_M_675,1,2025-10-15
RAT_0011518,CUST_000786,TMDB_M_76600,5,2026-02-17
RAT_0011519,CUST_000786,TMDB_M_969681,5,2024-07-01
RAT_0011520,CUST_000786,TMDB_T_1409,3,2025-03-07
RAT_0011521,CUST_000786,TMDB_T_1489,3,2025-05-03
RAT_0011522,CUST_000786,TMDB_T_237020,5,2026-03-03
RAT_0011523,CUST_000786,TMDB_T_290856,3,2024-12-24
RAT_0011524,CUST_000786,TMDB_T_4177,2,2025-05-19
RAT_0011525,CUST_000787,TMDB_M_1010581,4,2026-02-22
RAT_0011526,CUST_000787,TMDB_M_10191,3,2025-09-09
RAT_0011527,CUST_000787,TMDB_M_1064213,4,2026-03-16
RAT_0011528,CUST_000787,TMDB_M_1267319,4,2026-02-18
RAT_0011529,CUST_000787,TMDB_M_1290821,2,2025-05-31
RAT_0011530,CUST_000787,TMDB_M_1317288,4,2025-03-28
RAT_0011531,CUST_000787,TMDB_M_14161,3,2025-05-03
RAT_0011532,CUST_000787,TMDB_M_1511417,5,2025-04-25
RAT_0011533,CUST_000787,TMDB_M_1634301,4,2025-07-04
RAT_0011534,CUST_000787,TMDB_M_1653994,5,2025-06-16
RAT_0011535,CUST_000787,TMDB_M_226674,3,2025-11-08
RAT_0011536,CUST_000787,TMDB_M_278,4,2026-04-05
RAT_0011537,CUST_000787,TMDB_M_346,4,2026-03-09
RAT_0011538,CUST_000787,TMDB_M_361743,4,2026-03-13
RAT_0011539,CUST_000787,TMDB_M_545611,4,2026-01-30
RAT_0011540,CUST_000787,TMDB_M_607,5,2025-05-10
RAT_0011541,CUST_000787,TMDB_M_773543,4,2025-09-07
RAT_0011542,CUST_000787,TMDB_M_872585,4,2025-12-11
RAT_0011543,CUST_000787,TMDB_T_4376,4,2025-08-14
RAT_0011544,CUST_000787,TMDB_T_46260,4,2025-09-17
RAT_0011545,CUST_000787,TMDB_T_66732,4,2025-05-19
RAT_0011546,CUST_000787,TMDB_T_76479,5,2025-08-29
RAT_0011547,CUST_000788,TMDB_M_1087192,2,2025-07-31
RAT_0011548,CUST_000788,TMDB_M_497,1,2025-05-13
RAT_0011549,CUST_000788,TMDB_M_803796,4,2025-05-02
RAT_0011550,CUST_000788,TMDB_M_967,2,2025-08-19
RAT_0011551,CUST_000789,TMDB_M_1156593,2,2026-02-08
RAT_0011552,CUST_000789,TMDB_M_1175942,2,2026-04-01
RAT_0011553,CUST_000789,TMDB_M_1487320,4,2026-04-02
RAT_0011554,CUST_000789,TMDB_M_1631917,3,2026-03-19
RAT_0011555,CUST_000789,TMDB_M_1658214,1,2026-03-01
RAT_0011556,CUST_000789,TMDB_M_1658216,3,2026-03-18
RAT_0011557,CUST_000789,TMDB_M_205596,5,2026-04-07
RAT_0011558,CUST_000789,TMDB_T_1399,3,2026-03-15
RAT_0011559,CUST_000789,TMDB_T_1408,2,2026-04-07
RAT_0011560,CUST_000789,TMDB_T_2316,3,2026-03-19
RAT_0011561,CUST_000789,TMDB_T_278275,1,2026-02-16
RAT_0011562,CUST_000789,TMDB_T_4087,3,2026-02-12
RAT_0011563,CUST_000789,TMDB_T_87917,1,2026-03-14
RAT_0011564,CUST_000790,TMDB_M_1252037,4,2026-04-08
RAT_0011565,CUST_000790,TMDB_M_1265609,2,2025-02-20
RAT_0011566,CUST_000790,TMDB_M_1276704,3,2026-01-22
RAT_0011567,CUST_000790,TMDB_M_1284496,5,2025-09-23
RAT_0011568,CUST_000790,TMDB_M_228150,4,2026-03-19
RAT_0011569,CUST_000790,TMDB_M_37165,1,2025-06-05
RAT_0011570,CUST_000790,TMDB_M_58008,1,2025-02-17
RAT_0011571,CUST_000790,TMDB_T_1489,3,2025-06-10
RAT_0011572,CUST_000790,TMDB_T_1667,4,2025-12-12
RAT_0011573,CUST_000790,TMDB_T_20111,1,2025-10-02
RAT_0011574,CUST_000790,TMDB_T_278573,2,2025-01-22
RAT_0011575,CUST_000790,TMDB_T_33765,2,2025-11-17
RAT_0011576,CUST_000790,TMDB_T_34307,3,2025-02-10
RAT_0011577,CUST_000790,TMDB_T_63770,5,2025-07-28
RAT_0011578,CUST_000790,TMDB_T_71494,4,2025-07-15
RAT_0011579,CUST_000790,TMDB_T_71728,2,2025-07-01
RAT_0011580,CUST_000791,TMDB_M_1003596,5,2026-03-18
RAT_0011581,CUST_000791,TMDB_M_1265609,4,2025-08-13
RAT_0011582,CUST_000791,TMDB_M_1327819,1,2024-09-25
RAT_0011583,CUST_000791,TMDB_M_228150,5,2026-04-08
RAT_0011584,CUST_000791,TMDB_M_680493,5,2025-10-17
RAT_0011585,CUST_000791,TMDB_M_687163,2,2024-12-07
RAT_0011586,CUST_000791,TMDB_M_73861,3,2024-12-22
