watch_event_id,customer_id,content_id,watch_date,watch_start_time,watch_duration_minutes,completion_percentage,device_type,session_id,is_resumed
WE_00065926,CUST_000821,TMDB_M_687163,2025-03-16,23:13:00,144,0.83,gaming_console,SESS_B93F6CF8,False
WE_00065927,CUST_000821,TMDB_M_1381027,2025-06-23,07:13:00,84,0.54,gaming_console,SESS_8E739C08,False
WE_00065928,CUST_000821,TMDB_M_1412598,2026-03-26,07:12:00,41,0.37,gaming_console,SESS_D0687E11,True
WE_00065929,CUST_000821,TMDB_M_1523145,2025-01-24,22:12:00,107,0.67,gaming_console,SESS_07A53B36,False
WE_00065930,CUST_000821,TMDB_T_4607,2026-02-17,22:54:00,35,0.76,gaming_console,SESS_EFD568DA,True
WE_00065931,CUST_000821,TMDB_M_1087891,2024-09-21,19:18:00,42,0.32,desktop,SESS_DB746990,False
WE_00065932,CUST_000821,TMDB_M_10138,2025-11-09,16:03:00,117,0.83,gaming_console,SESS_D14A37E6,False
WE_00065933,CUST_000821,TMDB_M_1368166,2025-03-26,09:22:00,61,0.41,gaming_console,SESS_12DF9AFD,False
WE_00065934,CUST_000821,TMDB_M_1368166,2025-10-28,20:12:00,137,0.92,gaming_console,SESS_BF3325FF,False
WE_00065935,CUST_000821,TMDB_M_1268127,2025-12-16,19:44:00,89,0.67,tablet,SESS_68C75493,False
WE_00065936,CUST_000821,TMDB_M_680493,2025-07-22,07:40:00,147,0.87,gaming_console,SESS_D6ED6566,True
WE_00065937,CUST_000821,TMDB_M_381288,2024-11-04,13:40:00,110,0.95,gaming_console,SESS_BBD5CC2E,False
WE_00065938,CUST_000821,TMDB_M_1630433,2025-11-13,12:29:00,32,0.3,gaming_console,SESS_47C493B8,False
WE_00065939,CUST_000821,TMDB_M_1291608,2025-12-29,23:11:00,120,0.92,gaming_console,SESS_D42F4F86,False
WE_00065940,CUST_000821,TMDB_M_1412598,2026-04-01,22:00:00,79,0.72,gaming_console,SESS_8195C6E7,True
WE_00065941,CUST_000821,TMDB_T_4607,2026-02-18,09:13:00,32,0.7,gaming_console,SESS_3201E995,False
WE_00065942,CUST_000821,TMDB_M_1199193,2025-12-05,16:43:00,90,0.65,gaming_console,SESS_A3B5E40A,False
WE_00065943,CUST_000821,TMDB_M_1368166,2026-04-19,17:45:00,147,0.99,gaming_console,SESS_28C63E84,False
WE_00065944,CUST_000821,TMDB_M_1115544,2024-10-28,09:16:00,95,0.98,gaming_console,SESS_13A18FDF,False
WE_00065945,CUST_000821,TMDB_M_637649,2024-12-16,16:10:00,68,0.76,desktop,SESS_40AC3DE3,False
WE_00065946,CUST_000821,TMDB_T_22980,2025-11-09,14:34:00,29,0.85,gaming_console,SESS_9B86E074,True
WE_00065947,CUST_000821,TMDB_M_122,2024-11-21,10:58:00,53,0.48,gaming_console,SESS_FABC6C84,False
WE_00065948,CUST_000821,TMDB_T_1407,2025-10-02,13:12:00,11,0.21,gaming_console,SESS_7E361B3B,False
WE_00065949,CUST_000821,TMDB_M_1054867,2024-10-03,22:08:00,46,0.44,gaming_console,SESS_8FDC35CB,False
WE_00065950,CUST_000821,TMDB_M_1401778,2024-09-14,08:22:00,121,0.93,gaming_console,SESS_65B2772F,False
WE_00065951,CUST_000821,TMDB_M_1523145,2025-08-12,23:13:00,123,0.77,gaming_console,SESS_7085D838,False
WE_00065952,CUST_000821,TMDB_T_60622,2025-07-26,23:26:00,11,0.21,gaming_console,SESS_FC5D88ED,False
WE_00065953,CUST_000821,TMDB_M_1359,2025-07-20,13:19:00,43,0.49,gaming_console,SESS_9A636949,False
WE_00065954,CUST_000821,TMDB_T_693,2025-07-15,15:24:00,42,0.96,gaming_console,SESS_B510A159,False
WE_00065955,CUST_000821,TMDB_T_290856,2025-11-16,16:48:00,20,0.41,gaming_console,SESS_65DA2A9E,False
WE_00065956,CUST_000821,TMDB_M_680493,2024-10-12,08:33:00,138,0.82,gaming_console,SESS_96F02A7D,False
WE_00065957,CUST_000821,TMDB_T_37680,2026-01-28,14:14:00,34,0.76,gaming_console,SESS_B730D24C,False
WE_00065958,CUST_000821,TMDB_T_124364,2025-02-06,15:03:00,37,0.91,desktop,SESS_10E3B0C4,False
WE_00065959,CUST_000821,TMDB_T_209867,2025-12-20,16:02:00,29,0.57,gaming_console,SESS_433891D2,False
WE_00065960,CUST_000821,TMDB_M_876566,2025-01-07,23:13:00,140,0.91,smart_tv,SESS_CA6F9AEC,False
WE_00065961,CUST_000821,TMDB_T_498,2024-11-24,12:45:00,32,0.97,gaming_console,SESS_9DE9F220,False
WE_00065962,CUST_000821,TMDB_M_299536,2025-05-08,13:12:00,28,0.26,gaming_console,SESS_7081C4D9,False
WE_00065963,CUST_000821,TMDB_M_1359,2024-10-29,17:44:00,33,0.38,gaming_console,SESS_7843A800,False
WE_00065964,CUST_000821,TMDB_T_114478,2026-03-31,06:57:00,44,0.89,gaming_console,SESS_FBEA3C72,False
WE_00065965,CUST_000821,TMDB_T_44006,2025-06-12,23:03:00,27,0.63,gaming_console,SESS_E67072E4,True
WE_00065966,CUST_000821,TMDB_T_78191,2024-10-14,09:04:00,15,0.6,gaming_console,SESS_8930DF3D,False
WE_00065967,CUST_000821,TMDB_M_876566,2025-01-10,16:32:00,84,0.47,gaming_console,SESS_329BCD50,False
WE_00065968,CUST_000821,TMDB_M_28322,2025-03-17,08:44:00,63,0.43,gaming_console,SESS_7C4D5449,False
WE_00065969,CUST_000821,TMDB_T_124364,2025-07-13,11:47:00,36,0.89,gaming_console,SESS_B4608083,True
WE_00065970,CUST_000821,TMDB_M_637649,2025-01-19,22:34:00,61,0.68,gaming_console,SESS_F63862DB,False
WE_00065971,CUST_000821,TMDB_M_1268127,2024-10-20,21:03:00,49,0.37,gaming_console,SESS_86DC552D,False
WE_00065972,CUST_000821,TMDB_T_1402,2026-02-01,17:13:00,40,0.91,gaming_console,SESS_A36E0ACC,True
WE_00065973,CUST_000821,TMDB_M_58,2025-11-24,06:59:00,169,0.94,gaming_console,SESS_F714C4E1,False
WE_00065974,CUST_000821,TMDB_M_1401778,2025-10-07,14:50:00,43,0.33,gaming_console,SESS_7C360AF0,False
WE_00065975,CUST_000821,TMDB_T_68350,2025-08-20,09:08:00,5,0.21,gaming_console,SESS_7D14F26D,False
WE_00065976,CUST_000821,TMDB_T_124364,2025-11-11,09:04:00,9,0.23,gaming_console,SESS_73BDD177,False
WE_00065977,CUST_000821,TMDB_T_61818,2024-11-30,11:31:00,7,0.29,gaming_console,SESS_3731ED5C,False
WE_00065978,CUST_000821,TMDB_T_4177,2024-10-20,18:13:00,13,0.35,mobile,SESS_BF9BDD86,True
WE_00065979,CUST_000821,TMDB_M_156022,2026-01-11,19:43:00,129,0.97,gaming_console,SESS_364B923C,False
WE_00065980,CUST_000821,TMDB_M_1368166,2026-01-07,06:22:00,46,0.31,gaming_console,SESS_A4CC81BB,False
WE_00065981,CUST_000821,TMDB_T_4177,2025-12-10,18:48:00,26,0.69,gaming_console,SESS_6180D1ED,False
WE_00065982,CUST_000821,TMDB_T_4607,2025-08-21,20:37:00,35,0.76,gaming_console,SESS_638151F1,False
WE_00065983,CUST_000821,TMDB_T_78191,2025-07-23,19:54:00,20,0.78,gaming_console,SESS_BDFEF169,False
WE_00065984,CUST_000821,TMDB_T_65503,2025-03-14,20:59:00,31,0.56,gaming_console,SESS_B3469EBA,False
WE_00065985,CUST_000821,TMDB_T_4087,2025-12-12,12:52:00,12,0.48,mobile,SESS_FE7A2C24,False
WE_00065986,CUST_000821,TMDB_M_1381027,2025-10-16,15:14:00,118,0.76,gaming_console,SESS_0ED45D96,False
WE_00065987,CUST_000821,TMDB_M_1401778,2026-01-17,12:26:00,89,0.68,desktop,SESS_1F610B84,False
WE_00065988,CUST_000821,TMDB_T_1973,2025-01-15,15:27:00,29,0.79,gaming_console,SESS_C0C2DE25,False
WE_00065989,CUST_000821,TMDB_M_1641319,2026-02-13,18:32:00,140,0.81,gaming_console,SESS_732C533B,False
WE_00065990,CUST_000821,TMDB_T_4177,2024-08-22,14:00:00,25,0.66,gaming_console,SESS_7D04C49B,False
WE_00065991,CUST_000821,TMDB_M_1381027,2026-04-23,19:50:00,118,0.76,gaming_console,SESS_6AD6C955,False
WE_00065992,CUST_000821,TMDB_M_687259,2024-09-15,06:30:00,47,0.47,gaming_console,SESS_385E91BA,False
WE_00065993,CUST_000821,TMDB_M_985939,2025-05-20,15:03:00,52,0.62,gaming_console,SESS_EFE84AB9,False
WE_00065994,CUST_000821,TMDB_M_28322,2025-08-29,08:17:00,134,0.91,gaming_console,SESS_47F1BEE3,False
WE_00065995,CUST_000821,TMDB_M_1310568,2025-06-24,11:17:00,123,0.83,gaming_console,SESS_3F25F8F7,False
WE_00065996,CUST_000821,TMDB_M_1199193,2025-02-21,22:41:00,115,0.83,gaming_console,SESS_627EC5F4,False
WE_00065997,CUST_000821,TMDB_M_1307373,2026-03-24,16:17:00,57,0.52,desktop,SESS_C796BDEE,False
WE_00065998,CUST_000821,TMDB_T_693,2025-10-15,13:35:00,15,0.35,gaming_console,SESS_F66749FE,False
WE_00065999,CUST_000821,TMDB_T_693,2025-10-05,17:14:00,33,0.77,gaming_console,SESS_5F5544A0,False
WE_00066000,CUST_000821,TMDB_M_1199193,2025-11-10,17:33:00,65,0.47,smart_tv,SESS_C1941A3D,False
WE_00066001,CUST_000822,TMDB_M_857,2025-08-25,13:59:00,98,0.82,tablet,SESS_1F914EB2,False
WE_00066002,CUST_000822,TMDB_T_76479,2025-12-10,14:29:00,42,0.9,smart_tv,SESS_12D89FFF,False
WE_00066003,CUST_000822,TMDB_M_950387,2026-03-06,21:49:00,59,0.55,smart_tv,SESS_6B89E793,False
WE_00066004,CUST_000822,TMDB_M_999136,2026-04-23,07:24:00,34,0.37,smart_tv,SESS_444D698C,False
WE_00066005,CUST_000822,TMDB_M_680493,2025-11-12,11:31:00,157,0.93,smart_tv,SESS_9A28619A,False
WE_00066006,CUST_000822,TMDB_M_1252037,2025-03-28,17:58:00,29,0.2,smart_tv,SESS_0A01714D,False
WE_00066007,CUST_000822,TMDB_M_1403735,2025-03-27,06:19:00,97,0.83,smart_tv,SESS_DFAC112F,True
WE_00066008,CUST_000822,TMDB_M_412117,2025-11-25,07:21:00,92,0.67,smart_tv,SESS_F7E070A5,False
WE_00066009,CUST_000822,TMDB_T_19530,2025-08-02,16:49:00,18,0.73,smart_tv,SESS_F57924E9,False
WE_00066010,CUST_000822,TMDB_M_950387,2025-10-03,16:58:00,37,0.35,smart_tv,SESS_18528E81,False
WE_00066011,CUST_000822,TMDB_M_1115544,2025-08-26,07:15:00,71,0.74,smart_tv,SESS_23A878B0,False
WE_00066012,CUST_000822,TMDB_M_1252037,2025-12-06,16:13:00,116,0.78,smart_tv,SESS_D3E0ED4C,True
WE_00066013,CUST_000822,TMDB_M_228150,2025-12-22,10:51:00,25,0.24,smart_tv,SESS_F53B56BD,False
WE_00066014,CUST_000822,TMDB_M_552524,2026-01-22,10:29:00,107,0.69,smart_tv,SESS_D622A257,False
WE_00066015,CUST_000822,TMDB_M_1175942,2025-12-09,21:20:00,45,0.28,smart_tv,SESS_7FED8A14,False
WE_00066016,CUST_000822,TMDB_M_374720,2026-03-23,10:51:00,108,0.98,desktop,SESS_F79E5006,False
WE_00066017,CUST_000822,TMDB_M_20352,2025-03-18,18:21:00,99,0.61,smart_tv,SESS_9A15C4DF,False
WE_00066018,CUST_000822,TMDB_M_82690,2025-05-15,07:07:00,165,1.0,smart_tv,SESS_3A600FC4,False
WE_00066019,CUST_000822,TMDB_M_374720,2025-08-20,22:05:00,73,0.66,smart_tv,SESS_6659D3ED,False
WE_00066020,CUST_000822,TMDB_T_1981,2025-05-17,15:23:00,47,0.94,smart_tv,SESS_8FF07DEC,False
WE_00066021,CUST_000822,TMDB_T_228091,2026-02-26,17:39:00,36,0.61,smart_tv,SESS_441D9173,False
WE_00066022,CUST_000822,TMDB_T_2316,2025-04-19,06:30:00,35,0.8,smart_tv,SESS_AF6FD095,False
WE_00066023,CUST_000822,TMDB_M_857,2025-07-12,18:04:00,36,0.3,smart_tv,SESS_B90C03C5,False
WE_00066024,CUST_000822,TMDB_M_1653994,2025-08-03,07:56:00,61,0.68,smart_tv,SESS_954380E5,False
WE_00066025,CUST_000822,TMDB_T_1421,2025-12-22,23:47:00,28,0.67,smart_tv,SESS_8E6A62DC,False
WE_00066026,CUST_000822,TMDB_T_22980,2025-09-07,11:51:00,9,0.27,smart_tv,SESS_8A0C8AAD,False
WE_00066027,CUST_000822,TMDB_M_1175942,2025-06-20,17:35:00,123,0.77,smart_tv,SESS_B4CED46E,False
WE_00066028,CUST_000822,TMDB_M_412117,2025-04-19,07:47:00,24,0.28,tablet,SESS_96AFDDF2,False
WE_00066029,CUST_000822,TMDB_M_228150,2025-09-21,18:47:00,103,0.86,smart_tv,SESS_56FECD04,True
WE_00066030,CUST_000822,TMDB_M_857,2025-03-27,06:56:00,82,0.69,smart_tv,SESS_5FB8A684,False
WE_00066031,CUST_000822,TMDB_T_119051,2025-09-01,21:20:00,24,0.62,smart_tv,SESS_189CBBA5,False
WE_00066032,CUST_000822,TMDB_T_32798,2025-03-18,17:47:00,27,0.82,smart_tv,SESS_3D934C3E,False
WE_00066033,CUST_000822,TMDB_T_60574,2026-04-11,12:31:00,12,0.29,smart_tv,SESS_EAA0D705,False
WE_00066034,CUST_000822,TMDB_M_412117,2025-09-01,22:38:00,41,0.48,tablet,SESS_AFD8679D,False
WE_00066035,CUST_000822,TMDB_T_62650,2026-03-14,22:59:00,5,0.21,smart_tv,SESS_3D5699B6,True
WE_00066036,CUST_000822,TMDB_M_350,2026-02-15,22:18:00,84,0.48,smart_tv,SESS_144FB48E,False
WE_00066037,CUST_000822,TMDB_M_374720,2026-03-03,21:02:00,88,0.8,tablet,SESS_A6003E1A,False
WE_00066038,CUST_000822,TMDB_M_1523145,2025-09-13,16:00:00,41,0.26,smart_tv,SESS_284BC127,False
WE_00066039,CUST_000822,TMDB_M_1252037,2025-11-17,08:56:00,146,0.98,smart_tv,SESS_BF0E5897,False
WE_00066040,CUST_000822,TMDB_M_20352,2025-04-10,22:22:00,65,0.4,smart_tv,SESS_27574D61,False
WE_00066041,CUST_000822,TMDB_M_857,2025-11-11,07:15:00,99,0.83,smart_tv,SESS_E800BA50,False
WE_00066042,CUST_000822,TMDB_M_412117,2025-11-24,23:34:00,75,0.55,desktop,SESS_30D7C38C,True
WE_00066043,CUST_000822,TMDB_T_2261,2026-03-07,19:47:00,14,0.53,tablet,SESS_3F23CED4,True
WE_00066044,CUST_000822,TMDB_M_502356,2025-08-05,14:43:00,128,0.74,smart_tv,SESS_AF8FCFB5,True
WE_00066045,CUST_000822,TMDB_M_950387,2025-05-10,16:03:00,25,0.24,tablet,SESS_873DBE70,False
WE_00066046,CUST_000822,TMDB_M_1268127,2025-04-29,07:51:00,101,0.76,smart_tv,SESS_905845AF,False
WE_00066047,CUST_000822,TMDB_M_857,2026-02-20,12:41:00,60,0.5,gaming_console,SESS_C66E887A,False
WE_00066048,CUST_000822,TMDB_M_228150,2025-09-01,09:42:00,100,0.84,gaming_console,SESS_7C7AAF0A,False
WE_00066049,CUST_000822,TMDB_M_1020969,2025-03-18,19:08:00,60,0.36,smart_tv,SESS_D5DAA879,False
WE_00066050,CUST_000822,TMDB_M_615,2026-01-03,13:01:00,43,0.41,smart_tv,SESS_A0DA6A13,False
WE_00066051,CUST_000822,TMDB_T_250307,2025-03-18,20:01:00,34,0.57,smart_tv,SESS_3535BCFF,False
WE_00066052,CUST_000822,TMDB_M_447273,2025-06-07,13:51:00,60,0.39,desktop,SESS_F236B842,False
WE_00066053,CUST_000822,TMDB_M_1241982,2025-12-05,20:03:00,108,0.84,smart_tv,SESS_A2488FF2,False
WE_00066054,CUST_000822,TMDB_M_228150,2026-01-06,23:39:00,40,0.34,smart_tv,SESS_836C23F4,False
WE_00066055,CUST_000822,TMDB_T_35007,2025-10-17,16:58:00,21,0.36,smart_tv,SESS_F26859F9,False
WE_00066056,CUST_000822,TMDB_T_62223,2026-04-07,12:22:00,15,0.55,smart_tv,SESS_D1B2A899,False
WE_00066057,CUST_000822,TMDB_M_493125,2026-01-14,07:40:00,51,0.3,smart_tv,SESS_46D81E74,False
WE_00066058,CUST_000822,TMDB_M_1117857,2025-05-02,06:17:00,45,0.36,smart_tv,SESS_6B94E5CA,True
WE_00066059,CUST_000822,TMDB_M_1159559,2025-09-28,07:37:00,64,0.78,smart_tv,SESS_54FF5740,False
WE_00066060,CUST_000822,TMDB_M_857,2025-10-21,12:12:00,108,0.9,smart_tv,SESS_7B34C764,False
WE_00066061,CUST_000822,TMDB_M_857,2026-02-11,12:57:00,74,0.62,smart_tv,SESS_C11F526E,False
WE_00066062,CUST_000822,TMDB_M_552524,2025-07-07,17:54:00,112,0.72,tablet,SESS_B839AD0B,False
WE_00066063,CUST_000822,TMDB_M_1084242,2025-09-03,10:33:00,149,0.99,smart_tv,SESS_BEC25C67,True
WE_00066064,CUST_000822,TMDB_M_857,2025-04-08,14:41:00,94,0.79,smart_tv,SESS_397AFF0A,False
WE_00066065,CUST_000822,TMDB_M_552524,2026-02-07,10:34:00,112,0.72,smart_tv,SESS_BEA0ED4A,False
WE_00066066,CUST_000822,TMDB_M_1115544,2025-08-19,19:13:00,23,0.24,smart_tv,SESS_FC1CD985,False
WE_00066067,CUST_000822,TMDB_M_330457,2026-04-16,12:39:00,52,0.42,smart_tv,SESS_4D2B78C2,False
WE_00066068,CUST_000822,TMDB_M_502356,2026-01-22,11:46:00,38,0.22,smart_tv,SESS_3B6BF80E,False
WE_00066069,CUST_000822,TMDB_M_1265609,2025-11-23,22:14:00,105,0.71,mobile,SESS_626ED105,True
WE_00066070,CUST_000822,TMDB_M_228150,2025-04-07,19:23:00,44,0.37,smart_tv,SESS_CDB959C1,True
WE_00066071,CUST_000822,TMDB_T_76479,2025-06-25,07:37:00,28,0.6,smart_tv,SESS_B4F6F0AD,False
WE_00066072,CUST_000822,TMDB_M_228150,2025-12-17,20:23:00,58,0.49,mobile,SESS_50ED146E,True
WE_00066073,CUST_000822,TMDB_M_552524,2025-07-22,19:28:00,63,0.41,smart_tv,SESS_346D82CD,True
WE_00066074,CUST_000822,TMDB_M_228150,2025-10-11,08:53:00,51,0.43,smart_tv,SESS_FEB29C6E,False
WE_00066075,CUST_000822,TMDB_M_228150,2025-12-11,20:40:00,24,0.23,mobile,SESS_4C6A5F1F,False
WE_00066076,CUST_000822,TMDB_M_857,2025-04-11,08:04:00,112,0.94,smart_tv,SESS_B8A207E2,False
WE_00066077,CUST_000822,TMDB_M_552524,2026-02-06,11:39:00,129,0.83,smart_tv,SESS_4410E7DF,False
WE_00066078,CUST_000822,TMDB_M_228150,2025-05-14,08:37:00,79,0.74,smart_tv,SESS_2A9A2331,True
WE_00066079,CUST_000822,TMDB_M_374720,2026-04-23,12:19:00,63,0.57,smart_tv,SESS_4FDBC850,False
WE_00066080,CUST_000822,TMDB_M_228150,2025-03-16,09:21:00,74,0.62,smart_tv,SESS_49F4DC19,False
WE_00066081,CUST_000822,TMDB_M_82690,2026-03-25,23:24:00,100,0.61,smart_tv,SESS_30B35EC9,True
WE_00066082,CUST_000822,TMDB_M_76341,2025-11-25,15:36:00,24,0.26,smart_tv,SESS_0AA2564B,False
WE_00066083,CUST_000822,TMDB_T_1973,2026-01-23,17:28:00,18,0.49,tablet,SESS_71C1F758,True
WE_00066084,CUST_000822,TMDB_T_34524,2025-06-30,07:43:00,18,0.46,smart_tv,SESS_D2FED451,False
WE_00066085,CUST_000822,TMDB_M_950387,2025-06-01,06:47:00,88,0.82,tablet,SESS_CF1A1DC0,False
WE_00066086,CUST_000822,TMDB_M_82690,2025-12-06,21:10:00,54,0.33,smart_tv,SESS_806ED084,False
WE_00066087,CUST_000822,TMDB_M_857,2025-09-23,20:03:00,48,0.4,smart_tv,SESS_2471F160,False
WE_00066088,CUST_000822,TMDB_M_1175942,2025-11-11,18:30:00,59,0.48,smart_tv,SESS_8724059F,False
WE_00066089,CUST_000822,TMDB_T_1400,2025-09-04,20:07:00,31,0.59,smart_tv,SESS_A29D3D43,False
WE_00066090,CUST_000822,TMDB_M_1252037,2025-07-06,23:12:00,44,0.3,smart_tv,SESS_2644DAC7,False
WE_00066091,CUST_000822,TMDB_T_22980,2025-04-09,15:24:00,22,0.65,smart_tv,SESS_1D252EA7,False
WE_00066092,CUST_000822,TMDB_M_502356,2026-01-15,10:08:00,41,0.24,smart_tv,SESS_ED57AF08,True
WE_00066093,CUST_000822,TMDB_M_662707,2025-06-29,15:14:00,26,0.32,smart_tv,SESS_B3341D9D,False
WE_00066094,CUST_000822,TMDB_T_202411,2025-07-07,20:02:00,46,0.96,smart_tv,SESS_F79F9D65,False
WE_00066095,CUST_000822,TMDB_M_519182,2025-09-29,07:40:00,85,0.94,desktop,SESS_8AA95959,False
WE_00066096,CUST_000822,TMDB_M_1020969,2025-07-17,08:20:00,106,0.96,smart_tv,SESS_1A1A85D7,False
WE_00066097,CUST_000822,TMDB_M_1252037,2025-07-28,23:26:00,117,0.79,smart_tv,SESS_954F5BE5,False
WE_00066098,CUST_000822,TMDB_M_228150,2025-05-20,08:19:00,105,0.99,smart_tv,SESS_4F916DE8,False
WE_00066099,CUST_000822,TMDB_M_552524,2025-07-30,06:39:00,79,0.51,tablet,SESS_A99C69B6,False
WE_00066100,CUST_000822,TMDB_M_1226863,2025-08-27,23:09:00,149,0.9,smart_tv,SESS_9CF89382,False
WE_00066101,CUST_000823,TMDB_M_374720,2026-03-06,12:40:00,65,0.59,desktop,SESS_53EB5722,False
WE_00066102,CUST_000823,TMDB_M_374720,2025-12-24,06:11:00,68,0.62,tablet,SESS_E1B2C58E,False
WE_00066103,CUST_000823,TMDB_M_1284496,2026-01-09,12:19:00,19,0.23,desktop,SESS_AB5A3D9C,False
WE_00066104,CUST_000823,TMDB_M_1252037,2026-01-14,07:36:00,65,0.44,desktop,SESS_13773960,False
WE_00066105,CUST_000823,TMDB_T_2316,2026-04-16,18:14:00,15,0.36,mobile,SESS_117BABD6,False
WE_00066106,CUST_000823,TMDB_M_822119,2026-01-31,15:55:00,38,0.23,tablet,SESS_C4305AF2,False
WE_00066107,CUST_000823,TMDB_M_37165,2026-02-17,11:40:00,38,0.44,desktop,SESS_837883EC,False
WE_00066108,CUST_000823,TMDB_M_1252037,2026-02-15,15:17:00,90,0.61,smart_tv,SESS_EEAF206A,False
WE_00066109,CUST_000823,TMDB_T_1981,2026-04-07,08:34:00,18,0.45,desktop,SESS_4A7D6FA7,False
WE_00066110,CUST_000823,TMDB_M_857,2026-01-12,15:14:00,44,0.37,desktop,SESS_C8C22B96,False
WE_00066111,CUST_000823,TMDB_M_1265609,2026-03-22,16:16:00,75,0.51,desktop,SESS_E51AD123,False
WE_00066112,CUST_000823,TMDB_M_374720,2026-04-03,11:15:00,81,0.73,desktop,SESS_BB1350B9,False
WE_00066113,CUST_000823,TMDB_T_60622,2026-03-30,21:13:00,38,0.68,desktop,SESS_7804764C,False
WE_00066114,CUST_000823,TMDB_M_67395,2026-04-17,14:57:00,42,0.41,smart_tv,SESS_CA7BE0DB,True
WE_00066115,CUST_000823,TMDB_M_228150,2026-03-11,16:42:00,61,0.51,desktop,SESS_AC4715E6,False
WE_00066116,CUST_000823,TMDB_M_228150,2026-03-14,07:04:00,71,0.67,desktop,SESS_23D4E417,True
WE_00066117,CUST_000823,TMDB_M_228150,2026-01-15,23:06:00,103,0.97,smart_tv,SESS_40152510,False
WE_00066118,CUST_000823,TMDB_M_1054867,2026-03-11,08:56:00,104,0.99,gaming_console,SESS_5DF53CFD,True
WE_00066119,CUST_000823,TMDB_T_4556,2026-02-03,15:28:00,8,0.27,desktop,SESS_0B41E5AB,False
WE_00066120,CUST_000823,TMDB_M_264980,2026-02-18,13:08:00,32,0.22,tablet,SESS_609FAA7E,True
WE_00066121,CUST_000823,TMDB_T_71494,2026-03-09,09:18:00,31,0.76,desktop,SESS_10C99A48,False
WE_00066122,CUST_000823,TMDB_M_374720,2026-04-10,16:17:00,72,0.65,desktop,SESS_EC6F1F75,False
WE_00066123,CUST_000823,TMDB_M_1245347,2026-04-19,11:42:00,50,0.55,desktop,SESS_83F37A08,False
WE_00066124,CUST_000823,TMDB_M_1252037,2026-01-27,16:59:00,98,0.66,desktop,SESS_53D91601,False
WE_00066125,CUST_000823,TMDB_M_1284460,2026-04-01,09:19:00,70,0.77,desktop,SESS_560553CA,False
WE_00066126,CUST_000823,TMDB_T_1399,2025-12-28,15:15:00,13,0.34,desktop,SESS_8EDED0CA,False
WE_00066127,CUST_000823,TMDB_T_63770,2026-03-16,10:09:00,27,0.87,desktop,SESS_835E0883,False
WE_00066128,CUST_000823,TMDB_M_857,2026-02-08,20:12:00,44,0.37,desktop,SESS_C374F8E9,False
WE_00066129,CUST_000823,TMDB_T_1981,2026-01-18,23:31:00,37,0.89,desktop,SESS_322F100C,False
WE_00066130,CUST_000823,TMDB_M_374720,2026-02-26,16:50:00,34,0.31,gaming_console,SESS_5A245042,True
WE_00066131,CUST_000823,TMDB_M_1252037,2026-01-30,11:30:00,125,0.84,desktop,SESS_8CEF4288,False
WE_00066132,CUST_000823,TMDB_M_1336770,2026-04-05,06:42:00,49,0.32,desktop,SESS_06F13DAE,False
WE_00066133,CUST_000823,TMDB_M_228150,2026-02-27,15:52:00,89,0.84,desktop,SESS_ECC28BAB,False
WE_00066134,CUST_000823,TMDB_T_63770,2026-03-14,06:15:00,15,0.47,desktop,SESS_B2662255,False
WE_00066135,CUST_000823,TMDB_T_209867,2026-03-10,14:07:00,28,0.56,desktop,SESS_ADE33065,False
WE_00066136,CUST_000823,TMDB_T_228091,2026-01-05,07:53:00,57,0.96,desktop,SESS_A0C67D79,False
WE_00066137,CUST_000823,TMDB_M_1115544,2026-04-02,18:24:00,68,0.71,desktop,SESS_D8B3929B,False
WE_00066138,CUST_000823,TMDB_M_1465563,2026-03-03,15:52:00,132,0.89,gaming_console,SESS_1B066F5E,False
WE_00066139,CUST_000823,TMDB_M_1284496,2026-02-28,23:55:00,60,0.56,desktop,SESS_516A6427,False
WE_00066140,CUST_000823,TMDB_M_374720,2026-03-08,07:27:00,33,0.3,desktop,SESS_04924CF0,False
WE_00066141,CUST_000823,TMDB_T_34307,2026-01-19,07:26:00,17,0.46,desktop,SESS_85D27680,True
WE_00066142,CUST_000823,TMDB_M_1252037,2025-12-24,08:22:00,81,0.55,gaming_console,SESS_032FA7C7,True
WE_00066143,CUST_000823,TMDB_M_228150,2026-01-09,22:45:00,49,0.41,tablet,SESS_074936E1,False
WE_00066144,CUST_000823,TMDB_T_117465,2026-04-06,10:52:00,25,0.47,desktop,SESS_64D2A7F4,True
WE_00066145,CUST_000823,TMDB_M_228150,2026-03-11,06:55:00,67,0.56,mobile,SESS_0BAF70BB,True
WE_00066146,CUST_000823,TMDB_M_1403327,2026-01-04,13:47:00,86,0.98,desktop,SESS_8E80D2E9,False
WE_00066147,CUST_000823,TMDB_T_2004,2026-03-15,13:03:00,23,0.53,desktop,SESS_5126AC51,True
WE_00066148,CUST_000823,TMDB_M_567609,2026-02-02,10:34:00,100,0.69,desktop,SESS_24DAFCB7,False
WE_00066149,CUST_000823,TMDB_T_17610,2026-01-01,22:55:00,52,0.94,desktop,SESS_E25F2417,False
WE_00066150,CUST_000823,TMDB_M_259694,2026-01-20,22:00:00,146,0.88,desktop,SESS_0292F9B4,False
WE_00066151,CUST_000823,TMDB_M_1465563,2026-03-26,16:56:00,32,0.22,desktop,SESS_297D147A,False
WE_00066152,CUST_000823,TMDB_M_1336770,2026-01-21,17:56:00,67,0.64,gaming_console,SESS_1270F381,False
